Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Techstars IoT,https://www.crunchbase.com/organization/techstars-iot,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Techstars is excited to announce a new accelerator program focused on the IoT (Internet of Things) market. The program will bring industry leaders in the IoT market together with the most innovative emerging startups in the industry for our three month, mentorship-driven accelerator program. The Techstars IoT program will take place in NYC in 2016.",1,,,,,Active,Techstars is excited to announce a new accelerator program focused on the IoT (Internet of Things) market.,,,,,,,,http://www.techstars.com/programs/iot-program/,iot@techstars.com,,,Accelerator,,21,21,,1,1,1,,2017-04-09,12,"20,490",2.6,3.2,2.8,,,,,,,,,,,,,37,,,,,,,,,,
KCK,https://www.crunchbase.com/organization/kck,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"KCK is a family investment fund that invests in a diverse set of industries, including medical technologies. KCK interests in Life Sciences - Biopharm/ Biotech & MedTech, Energy, Science-rich companies and Industrial Technologies. KCK invest at all stages of a startup's from early stage to growth rounds and also invest in public companies. KCK is the private equity arm of a family office which seeks to partner with experienced management teams, focused on niche markets, deploying long-term flexible capital to generate high risk-adjusted returns.",,,,,,Active,"KCK is a family investment fund that invests in a diverse set of industries, including medical technologies.",,,,,,,,,,,,Family Investment Office,Early Stage Venture,16,20,,12,1,1,,,,"3,819",4.6,5.3,5.7,,,,,,,,,,,,,,,,,,,,,,,
Pipeline Angels,https://www.crunchbase.com/organization/pipeline-fund,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Pipeline Angels is changing the face of angel investing and creating capital for women and non-binary femme social entrepreneurs. Since Pipeline Angels launched April 2011, over 200 members have graduated from our angel investing bootcamp and have invested more than US$4M in 40+ companies via our pitch summit process. Our members serve as the friends and family round for entrepreneurs who may not already have support at that critical stage. Pipeline Angels is currently accepting applications for its signature bootcamp for new investors and for its signature pitch summit for entrepreneurs looking for funding.",35,http://twitter.com/PipelineAngels,http://www.linkedin.com/company/pipeline-angels,https://www.facebook.com/PipelineAngels,,Active,Pipeline Angels is changing the face of angel investing and creating capital for women and non-binary femme social entrepreneurs. ,2011-01-01,year,,,,,,http://pipelineangels.com/,info@pipelineangels.com,,,Angel Group,,19,20,,,,,On-Site,,,"4,456",-0.4,3.9,4.1,"4,073","5,940.57",-59.21%,153,433.01%,2.4,24.08%,57.33%,37.41%,"4,523,735","1,721,829",61.45%,48,,,,,,,,,,
Loeb.nyc,https://www.crunchbase.com/organization/loeb-nyc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Loeb NYC is a startup lab and early-stage private investor built on the belief that aligning the right people with the right ideas creates successful companies. They are entrepreneurs, strategic partners, mentors, and industry experts who have launched and scaled enduring companies across industries utilizing proven strategies and techniques.",,https://www.twitter.com/loebnyc,https://www.linkedin.com/company/loeb-nyc/,https://www.facebook.com/loeb.nyc/,,Active,Loeb NYC is a New York-based startup lab and early-stage private investor.,2015-01-01,year,,,,,,https://www.loeb.nyc,,(212) 620-4034,,Venture Capital,"Early Stage Venture, Seed",19,20,,3,,,,,,"6,848",-0.3,-0.6,0.3,"3,581","5,241.37",-0.58%,130,46.37%,3.55,6.1%,30.12%,-20.15%,"4,454,260","70,605",1.61%,16,,,19,,,,,,,
1/0 Capital,https://www.crunchbase.com/organization/1-0-capital-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"1/0 Capital builds and invests in companies at the nexus of consumer credit and technology. They've grown a portfolio of companies addressing major problems in consumer credit: enabling lending in novel educational markets, streamlining the mortgage application process, and providing advanced analytics on asset-backed securities and whole loans.",1,,https://www.linkedin.com/company/one-zero-capital,,,Active,1/0 Capital builds and invests in companies at the nexus of consumer credit and technology.,,,,,,,,https://onezerocapital.com/,info@onezerocapital.com,,,Venture Capital,,15,20,,2,1,1,,,,"9,170",-0.2,-0.8,0,638,838.29,31.86%,5,-94.92%,1.24,-58.25%,76.04%,71.48%,"16,053,177","1,539,573",10.61%,18,,,11,,,,,,,
T5 Capital,https://www.crunchbase.com/organization/t5-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,T5 Capital is a venture capital firm focused on investing in early stage innovative and disruptive technology companies.,15,,,,,Active,T5 Capital is a venture capital firm focused on investing in early stage innovative and disruptive technology companies.,2011-01-01,year,,,,,,http://t5capital.com,,,,Venture Capital,"Early Stage Venture, Seed",16,20,,1,2,2,,,,"11,411",0.3,0.7,-0.1,"1,050",316.97,,22,,1.77,,27.29%,,"12,923,201",,,10,,,10,,,,,,,
Counterview Capital,https://www.crunchbase.com/organization/bds-venture-fund,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Counterview Capital is a seed-stage venture capital firm.,4,,https://www.linkedin.com/company/counterview-capital/,,,Active,Counterview Capital is a seed-stage venture capital firm.,,,,,,,,http://www.counterview.vc,,,,Venture Capital,"Early Stage Venture, Seed",16,20,,1,5,5,,,,"11,445",2.2,2.6,2.3,,217.43,,,,,,,,,,,13,,,,,,,,,,
Windcrest Partners,https://www.crunchbase.com/organization/windcrest-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Windcrest Partners is a venture capital firm that offers private equity investment services to firms in the energy, network, games, healthcare administration, and internet technology industries. It was founded in 1967 and is based in New York.",20,,,,,Active,"Windcrest Partners specializes in principal investments in energy, network games, healthcare administration, and internet technology.",1967-01-01,year,,,,,,http://www.windcrestpartners.com,info@windcrestpartners.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",10,20,,3,1,1,,,,"15,752",0.4,1.3,1.4,163,170.16,-49.3%,,,1,-31.29%,100%,45.54%,"28,442,474","8,012,016",39.22%,5,,,9,,,,,,,
Plough Penny Partners,https://www.crunchbase.com/organization/plough-penny-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 1985, Plough Penny Partners is a New York City based private investment firm. Plough Penny Partners has interests in numerous publicly traded and privately held companies, in addition to various real estate holdings and partnership interests. The firm’s entrepreneurial nature and lean structure results in rapid decision making and a timely due diligence process.",1,,,,,Active,Plough Penny Partners is a private investment firm focused on publicly traded and privately-held companies.,1985-01-01,day,,,,,,http://www.ploughpenny.com,jtraphagen@ploughpenny.com,,,Family Investment Office,"Early Stage Venture, Late Stage Venture, Seed",20,20,,,9,9,,,,"17,506",-0.4,-0.3,-0.3,,,,,,,,,,,,,3,,,,,,,,,,
SAS Investors,https://www.crunchbase.com/organization/sas-investors,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"SAS Investors was formed to facilitate the creation and growth of seed- and early-stage technology companies in the Mid-Atlantic and Northeast regions (New York, New Jersey, Connecticut, Maryland, Delaware, Pennsylvania, Massachusetts, Rhode Island). Located in New York City and backed by Canaan Partners, Rho Capital Partners, and Sevin Rosen Funds, three of the country's largest and most prominent venture capital firms, SAS Investors is positioned as one of the region's leading backers and builders of core technology companies. Targeting unique, defensible technology ventures, SAS Investors leverages its broad-based experience, resources, financial commitment, and the active involvement of its Venture Capital Partners, to assist portfolio companies in creating the go-to-market strategies necessary for rapid success. SAS Investors spends the time necessary to understand industry dynamics to formulate optimal market entry strategies, to complement the founding team's management capabilities, and leverages fully the potential of a company's intellectual property. This allows SAS Investors to thoroughly evaluate, value, and help direct each company in which it invests.",9,,,,,Active,SAS Investors was formed to facilitate the creation and growth of seed- and early-stage technology companies in the Mid-Atlantic and,2001-01-01,year,,,,,,http://www.sasinvestors.com,info@SASInvestors.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",12,20,,4,8,8,,,,"20,702",1.6,0.9,0.1,,,,,,,,,,,,,2,,,,,,,,,,
Hearst Communications,https://www.crunchbase.com/organization/hearstcorporation,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The Hearst Corporation is an American multinational diversified media and information company group that publishes daily and weekly newspapers, and magazines. The company also operates television stations and radio stations, and cable networks; and provides information, insights, analytics, and workflow solutions to finance, healthcare, and transportation markets. Some of its major ownership interests include 15 daily and 36 weekly newspapers and more than 300 magazines worldwide, including Harper’s Bazaar, Cosmopolitan, Esquire, Elle, and O, The Oprah Magazine; 30 television stations through Hearst Television, Inc., which reach a combined 19% of U.S. viewers; ownership in leading cable networks, including A+E Networks, and ESPN Inc.; as well as business publishing, digital distribution, television production, newspaper features distribution, and real estate ventures. The Hearst Corporation was founded in 1887 and is based in New York City.",465,https://twitter.com/Hearst/,https://www.linkedin.com/company/hearst,https://www.facebook.com/HearstCorp,,Active,"Hearst is large private diversified media, information, and services company with more than 360 businesses",1887-03-04,day,,,,,For Profit,http://www.hearst.com,feedback@hearst.com,(212) 649-2000,,Corporate Venture Capital,,15,19,,6,6,6,,,,"3,824",-0.7,-1,0,"257,897","294,904.67",1.95%,103,7.19%,2.19,5.92%,64.38%,-4.09%,"233,875",301,0.13%,70,96,"62,256",95,0,311,,"Paper, cardboard and goods made from these materials",3616744,USD,3616744
Story Ventures,https://www.crunchbase.com/organization/story-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Story is an early-stage venture fund based in NYC that invests in entrepreneurs with big visions leveraging technology and the proliferation of data to change the way people interact with the world.,2,https://twitter.com/storyvc,https://www.linkedin.com/company/10696297,,,Active,Story Ventures is an NY-based VC fund. We focus on entrepreneurs with big visions that leverage technology and improved data processing.,2016-06-30,day,,,,,,http://storyventures.vc,info@storyventures.vc,,,"Micro VC, Venture Capital",Seed,14,19,,1,1,1,,,,"5,586",-0.1,2.5,3.5,290,920.85,-76.48%,7,33.4%,1.56,25.96%,43.84%,-43.67%,"22,140,890","10,867,094",96.39%,9,,,,,,,,,,
Liberty City Ventures,https://www.crunchbase.com/organization/liberty-city-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Liberty City Ventures is a seed stage fund headquartered in New York City. We invest in startups that are innovating at the cross-sections of technology, media and commerce. We began operations in the summer of 2012 and are led by experienced technology executives and investors. We start backing promising startups at an early stage so we can provide value and resources throughout their lifetime and fuel further growth. We commit a percentage of each partner’s time to providing value-added services to our portfolio companies using our expertise in PR, marketing, management and operations. In addition to its general fund, Liberty City Ventures also has a dedicated Digital Currency Fund with a focus on Bitcoin. We invest in and support companies that are building the infrastructure, products and services that will become the foundation of a new digital currency.",51,http://twitter.com/LCVentures,https://www.linkedin.com/company/liberty-city-ventures,,,Active,"Liberty invest in startups that are innovating at the cross-sections of technology, media and commerce.",2012-07-01,day,,,,,,http://libertycityventures.com,info@libertycityventures.com,,,Micro VC,"Early Stage Venture, Seed",12,19,,3,4,4,,,,"7,092",-0.1,0.4,0.6,580,790.07,-47.46%,5,344.88%,1.31,-9.94%,71.68%,-13.2%,"16,550,288","5,090,212",44.42%,13,,,,,,,,,,
Outbound Ventures,https://www.crunchbase.com/organization/outbound-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Outbound Ventures is a New York City based Venture Capital firm focusing on early stage investments in the consumer tech space. We work alongside early stage founders and leverage our global network in order to see our companies mature and achieve their full potential.,,https://twitter.com/outboundv,https://www.linkedin.com/company-beta/7601455/,https://www.facebook.com/outboundventures,,Active,Outbound Ventures invests in tech enabled consumer facing companies with self aware and adaptable founding teams.,2016-01-01,day,,,,,,http://www.outboundventures.com,hello@outboundventures.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",19,19,,1,1,1,,,,"7,938",1.4,1.5,1.7,619,747.24,-20.97%,115,15.16%,1.73,-33.21%,50.95%,30.29%,"15,075,919","2,579,125",20.64%,4,,,9,,,,,,,
Sands Brothers Asset Management,https://www.crunchbase.com/organization/sands-brothers-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Sands Brothers Asset Management, LLC (""Sands Brothers"") is a premier provider of investment management and advisory services to institutional and high net worth clients around the world. Martin and Steven Sands co-founded the firm in 1999, and Sands Bros. has been registered as an investment advisor with the U.S. Securities and Exchange Commission since the firm’s founding in 1999.  Sands Brothers provides investment management and advisory services for equity, venture and credit strategies. Martin and Steven Sands currently provide investment advisory services to Genesis Merchant Partners, an asset based lending fund; Vantage Point Partners, a distressed asset fund; the Select Access Funds, a group of fund of hedge funds; and the Venture Funds, a group of venture capital funds. Steven B. Sands has more than 25 years of investment experience in areas that include investment banking, venture capital, real estate, money management, sales/brokerage and merchant banking. Steven is a co-founder of Sands Brothers. He is also a founder and manager of the Select Access funds, Chairman of Critical Capital Growth Fund, which is licensed with the Small Business Administration, a manager of a group of venture capital funds, a manager of a group of special purpose partnerships, and he is the former Chairman of Olympic Cascade Financial Corporation. As the Co-Founder and Co-CEO of Sands Brothers Asset Management LLC, Martin Sands plays a key role in driving the growth and development of the firm’s many business ventures. He works diligently to enhance existing portfolio investments and to identify and carefully review new opportunities. His ability to understand various types of businesses and quickly evaluate business opportunities, including those arising from business crises, sets him apart. As a seasoned, 30-year veteran of the investment world, he provides valuable insight to businesses seeking alternatives and solutions.",21,,,,,Active,Sands Brothers Asset Management provides investment management and advisory services.,1999-01-01,year,,,,,,http://www.sandsbros.com,,,,Venture Capital,,18,19,,4,7,7,,,,"14,910",-0.1,0.7,2.2,,61.39,,,,,,,,,,,3,,,4,,,,,,,
Merrill Lynch Ventures,https://www.crunchbase.com/organization/merrill-lynch-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Merrill Lynch Ventures, LLC operates as an investment arm of BofA Merrill Lynch Group, Inc. specializing in early venture, leveraged buyouts, financial restructuring or reorganization investments. It seeks to invest in technology, telecommunications, and healthcare industries. The firm generally invests between $10 million and $15 million. Merrill Lynch Ventures was founded in 1997 and is based in New York, New York.",,,,,,Active,"Merrill Lynch Ventures, LLC operates as an investment arm of BofA Merrill Lynch Group, Inc.",1997-01-01,year,,,,,,,,,,Venture Capital,Late Stage Venture,14,19,,2,10,10,,,,"24,857",-0.1,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Silicon Alley Venture Partners,https://www.crunchbase.com/organization/silicon-alley-venture-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Silicon Alley Venture Partners (""SAVP"") was originally founded in 1998 to focus on early growth investing in Technology Enabled and Business Information Services (TES/BIS) companies primarily located in the greater Tri-State Area from eastern Pennsylvania to northern Connecticut. TES/BIS is the next logical step in the maturation of the information technology industry. As opposed to creating entirely new technology, TES/BIS companies leverage existing technology to solve business problems or create substantially improved efficiencies. Additionally, the Tri-State region is the headquarters to over 30% of the Fortune 500 and has a strong focus on some of the largest industries including financial services, media, publishing, information services, retail and pharmaceuticals. The region is a rich environment for entrepreneurs to offer technology enabled services and business information services to these industries. In fact, we find that many of the entrepreneurs we back have deep domain expertise in one or more of these areas.",22,,,http://www.facebook.com/alphavp,,Active,Silicon Alley Venture Partners (SAVP) was originally founded in 1998 to focus on early growth investing in Technology Enabled and Business,1998-01-01,year,,,,,,http://www.savp.com,partners@savp.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",12,19,,1,5,5,,,,"25,823",-0.3,-0.3,-0.1,"1,173","1,710.52",58.89%,,,1.15,-8.29%,36.48%,-23.06%,"14,423,386","-3,397,608",-19.07%,13,,,,,,,,,,
Logispring,https://www.crunchbase.com/organization/logispring,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,"Logispring specializes in high technology, life sciences, and alternative energy investments and is a San Francisco-based investment firm.",,,,,,,,http://www.logispring.com,,,,Venture Capital,Early Stage Venture,14,19,,9,9,9,,,,"30,126",1.4,1.1,1.3,,11.6,,,,,,,,,,,2,,,,,,,,,,
M3 Ventures,https://www.crunchbase.com/organization/m3-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"M3 Ventures is a New York based strategic investment partner to visionary founders in the fashion, lifestyle and wellness spaces.  Managed by former creative artists agency executive Martin Dolfi, M3 Ventures provides early-stage capital to companies based in the United States.",,https://twitter.com/mdolfi,https://www.linkedin.com/in/martindolfi,,,Active,"M3 Ventures is a New York based strategic investment partner to visionary founders in the fashion, lifestyle and wellness spaces.",2015-07-01,month,,,,,,http://www.m3ventures.com/,info@m3ventures.com,,,Venture Capital,"Early Stage Venture, Seed",15,18,,2,1,1,,,,"4,102",-0.2,4.5,0.3,"1,646","1,528.51",-6.3%,35,-92.09%,4.17,-57.68%,19.79%,19.79%,"7,474,512","2,728,206",57.48%,26,,,,,,,,,,
Pereg Ventures,https://www.crunchbase.com/organization/pereg-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Pereg Ventures is a venture capital firm investing in early stage U.S. and Israeli startups, focused on B2B data solutions that accelerate consumer-driven enterprises. Our deep domain expertise and global network of trusted relationships (Nielsen [NYSE: NLSN] and Tata Group among others) opens doors and new possibilities for the startups we work with.",20,http://twitter.com/PeregVentures,http://www.linkedin.com/company/pereg-ventures,https://www.facebook.com/608708625847071,,Active,Pereg Ventures is a venture capital firm.,2014-01-01,year,,,,,,http://peregventures.com,info@peregventures.com,646.576.6481,,Venture Capital,,12,18,,6,3,3,,,,"8,902",-0.1,-0.3,0,113,721.91,-80.15%,,,1,-37.94%,100%,44.24%,"30,944,359","15,408,400",99.18%,7,,,8,,,,,,,
32 Ventures,https://www.crunchbase.com/organization/32-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,12,,,,,Active,"32 Ventures, LLC is a private investment firm founded by Robert Wolf former CEO of UBS Americas and President & COO of UBS Investment Bank",,,,,,,,http://32advisors.com/32ventures/,,,,Venture Capital,"Convertible Note, Debt, Early Stage Venture, Initial Coin Offering, Seed, Venture",17,18,,1,4,4,,,,"11,383",-0.2,-0.2,0,460,810.07,101.13%,1,-92%,1.33,-60.11%,66.89%,66.89%,"18,320,143","-1,509,405",-7.61%,5,,,25,,,,,632871,USD,632871
Capital Z Partners,https://www.crunchbase.com/organization/capital-z-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Capital Z has developed a reputation for executing creative and innovative transactions, and for partnering with high-quality management teams. As a result, Capital Z has produced a successful long-term track record investing across the full spectrum of the financial services industry, including insurance, reinsurance, life and health insurance, banking, specialty finance, asset management and related services businesses. Capital Z team is one of the most experienced and longest tenured private equity investors in the financial services industry. Since 1990, Capital Z and its predecessors have invested approximately $3 billion in over 40 transactions. Capital Z was a pioneer in the financial services private equity industry, executing the first ever leveraged buyout in the sector - the acquisition of National Re in 1990. Since then, its creativity and industry knowledge of the industry have allowed the Capital Z team to complete many other first-of-a-kind transactions, including: First provision of corporate capital to Lloyds First insurance industry sponsored spin-off First sponsored demutualization of UK-based insurer First simultaneous startup and IPO on the NASDAQ First simultaneous startup and IPO of a financial services company on the AIM exchange",3,,https://www.linkedin.com/company/capital-z-partners,,,Active,"Capital Z Partnersdevelops a reputation for executing creative and innovative transactions, and for partnering.",1990-01-01,year,,,,,,http://www.capitalz.com/,,212.965.2301,,Venture Capital,,17,18,,10,7,7,,,,"11,434",-0.1,1.5,1.9,748,806.47,-46.94%,78,-34.82%,2.62,-36.04%,40.46%,5.01%,"13,124,314","5,597,170",74.36%,15,,,7,,,,,,USD,
Altpoint Ventures,https://www.crunchbase.com/organization/altpoint-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The stage of your company’s current raise does not matter, your vision and business do. We are as happy to invest a six digit seed funding check as we are to lead a Series B eight digit round. What matters is the strength of your team, your ability to disrupt, and our ability to work together. We are a team of seasoned investors, hard workers and friends who truly care about the companies we invest in. We are excited about the consumer Internet, a new eCommerce approach, media, virtual and augmented reality, mobile solutions or the Internet of things. We love piecing it together and building expertise. We prefer to invest local, but at the end what matters for us is that we have a good relationship.",11,,,,,Active,Altpoint Ventures is a US-based venture capital fund committed to invest in technology companies.,2014-09-01,day,,,,,,http://www.altpointventures.com,info@altpointventures.com,212 497 1100,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Secondary Market, Seed",15,18,,8,4,4,,,,"14,604",-0.2,-0.5,-0.2,,,,,,,,,,,,,5,,,,,,,,,,
Dawntreader Ventures,https://www.crunchbase.com/organization/dawntreader-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Dawntreader Ventures is an early stage venture capital firm that caters to software, internet, and digital media companies. Dawntreader Ventures was founded by Ed Sim in 1998. And it is headquartered in New York.",23,,,,,Active,"Dawntreader Ventures is a private equity and venture capital investment firm specializing software, internet, and digital media companies.",1998-01-01,year,1999-10-28,day,,,,http://www.dtventures.com,info@dtventures.com,(203) 659-0346,,Venture Capital,"Early Stage Venture, Late Stage Venture",14,18,,4,10,10,,,,"19,982",0.5,1.2,-0.1,98,28.07,,2,,1,,100%,,"31,277,445",,,2,,,,,,,,,,
Silas Capital,https://www.crunchbase.com/organization/silas-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Silas Capital is a growth equity firm investing in the NEXT GENERATION OF CONSUMER BRANDS. Silas Capital differentiates itself by being one of the few experienced firms specializing in ""early"" growth-stage consumer businesses between $5 million and $20 million in revenue. Additionally, we allocate 10% of our capital for venture stage digital brands. This dual strategy reflects the convergence of both traditional and online consumer channels. Our target check size is $3 - $8 million for early growth-stage companies (and $200 - $500k for venture-stage companies).   AS ENTREPRENEURS OURSELVES, WE’VE BEEN THERE TOO — the firm was formed by operators and investors with a long record of success across consumer, retail and Internet sectors. Our investments range from brands like Boll & Branch, Lifefactory, Pasta Chips and Proenza Schouler in our growth equity portfolio to startups like Casper, CircleUp and Tracksmith in our venture portfolio. For more info, please visit: www.silascapital.com",11,http://twitter.com/silascapital,http://www.linkedin.com/company/silas-capital,,,Active,Silas Capital is a venture & growth equity firm growing the next generation of consumer brands,2011-09-01,day,,,,,,http://silascapital.com,info@silascapital.com,(212) 218-6893,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",15,17,,5,2,2,,,,"3,657",-0.4,4.9,4.1,896,"1,652.94",-53.8%,141,137.62%,7.7,37.68%,33.45%,21.58%,"8,410,387","2,890,151",52.36%,20,,,7,,,,,,,
LDV Capital,https://www.crunchbase.com/organization/ldv-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Sectors:  Visual Technologies across the full tech stack for businesses or consumers.   Especially technology focused projects across the whole imaging/video spectrum from wearable cameras, anything with an imaging sensor, virtual reality, augmented reality, autonomous driving, auto-magic editing software, visual search, artificial intelligence, medical imaging, imaging enabled commerce, computer vision, content analytics, computational imaging, publishing, satellite imaging, distribution, robotic imaging and visual sharing. Geography: North American companies & European companies with business viability in the U.S. Stage: $350-500K investments in early stage as a lead or syndicate partner.",15,https://twitter.com/ldvcapital,https://www.linkedin.com/company/ldv-capital,https://www.facebook.com/ldvcapital,,Active,"Investing in deep technical teams who leverage computer vision, machine learning and artificial intelligence to analyze visual data.  ",2012-04-01,day,,,,,,http://www.ldv.co,,,,Venture Capital,Seed,13,17,,3,3,3,,,,"4,424",4.2,2.5,4.2,"2,558","4,674.02",-19.79%,126,-30.72%,2.54,45.27%,65.95%,5.62%,"6,117,132","363,633",6.32%,32,,,,,,,,,,
Summit Action,https://www.crunchbase.com/organization/summit-action-fund,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,3,http://twitter.com/summit,https://www.linkedin.com/company/summit-action-fund/about/,http://www.facebook.com/summitd,,Active,Summit Action Fund is an investment firm affiliated with the Summit Series community,,,,,,,,http://summitaction.com,mediarequests@summitaction.com,,,Venture Capital,"Debt, Early Stage Venture",15,17,,2,3,3,,,,"5,834",-0.2,3.8,2.9,150,47.35,,20,,3,,,,"24,354,362",,,14,,,,,,,,,,
TIAA,https://www.crunchbase.com/organization/tiaa-cref,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Teachers Insurance and Annuity Association – College Retirement Equities Fund (TIAA–CREF) is a Fortune 100 financial services organization that is the leading retirement provider for people who work in the academic, research, medical and cultural fields. TIAA–CREF serves 3.7 million active and retired employees participating at more than 15,000 institutions and has $487 billion in combined assets under management (as of March 31, 2012). Much of TIAA–CREF operates on a nonprofit basis, with surplus returned to participants. TIAA–CREF is headquartered in New York City in the United States and has major offices in Denver, Colorado; Charlotte, North Carolina; and Dallas, Texas; as well as seventy local offices throughout the U.S.. In 2013, TIAA–CREF ranked 97th on Fortune's list of the 500 largest corporations in America.",188,http://twitter.com/TC_Talks,https://www.linkedin.com/company/tiaa/,https://www.facebook.com/TIAA/,,Active,"TIAA-CREF is a financial services organization that offers retirement planning, individual advisory services, and trust services.",,,,,,,For Profit,https://www.tiaa.org,,+1 (800) 719-0987,,Venture Capital,,13,17,,7,8,8,,,,"6,997",-0.1,0.5,0.2,"3,937,669","3,947,847.91",8.56%,345,4.95%,6.25,3.47%,29.41%,0.33%,"11,746",-820,-6.53%,114,10,"10,780",44,,,,,3082568160,USD,3082568160
Flat World Partners,https://www.crunchbase.com/organization/flat-world-partners-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,1,https://www.twitter.com/flatworldx,,,,Active,"Flat World Partners is a next generation investment advisory firm, solely focused on impact investments.",2014-02-01,day,,,,,,http://www.flatworld-partners.com/,,,,Venture Capital,"Early Stage Venture, Seed",15,17,,,1,1,,,,"8,224",-0.1,-0.1,-0.2,826,"2,871.71",-49.39%,18,-88.29%,1.5,-48.99%,77.26%,53.08%,"13,572,890","5,747,927",73.46%,29,,,,,,,,,,
JANVEST Capital Partners,https://www.crunchbase.com/organization/janvest-technologies,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,JANVEST Capital Partners is an early stage U.S.-based venture fund enabling founding teams in Israel to tackle complex technical challenges within industry leading enterprises.,,https://www.twitter.com/janvestcapital,http://www.linkedin.com/company/janvest-technologies-llc,http://www.facebook.com/janvestllc,,Active,JANVEST is a U.S.-based venture fund investing in early stage enterprise-grade technologies being developed in Israel,2010-02-01,day,,,,,,http://www.janvest.com,brian@janvest.com,,,Venture Capital,"Early Stage Venture, Seed, Venture",9,17,,2,2,2,,,,"9,063",1,1.8,1.8,63,"1,010.83",-98.62%,297,"2,539.12%",2,-33.13%,49.97%,49.5%,"31,642,369","26,992,801",580.54%,10,,,11,,,,,,,
