Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
The Frost Group,https://www.crunchbase.com/organization/the-frost-group,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,The Frost Group is a private equity firm specializing in private investments in public equity (PIPE). ,,,,,,Active,"Frost Group, LLC is a private equity firm specializing in PIPE investments.",2006-01-01,year,,,,,,,,,,Private Equity Firm,,2,3,,1,1,1,,,,"44,272",-0.4,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Raymond James Bank,https://www.crunchbase.com/organization/raymond-james-bank,"St. Petersburg, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,,,,,,,Active,Raymond James Bank offers innovative and diversified banking products and services to the public and to clients of Raymond James Finance.,1994-01-01,year,,,,,,http://www.raymondjamesbank.com/,investoraccess@raymondjames.com,,,Government Office,,3,3,,1,3,3,,,,"47,654",0.2,-1.1,0.9,"4,708","6,718.49",71.53%,21,"7,035.19%",1.96,-17.94%,31.47%,0.79%,"5,138,409","-1,644,432",-24.24%,15,,,,,,,,,,
Silverstar Holdings,https://www.crunchbase.com/organization/silverstar-holdings,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,1,,,,,Closed,Silverstar Holdings is a global entertainment software publisher.,,,2003-01-10,day,,none,,http://www.silverstarholdings.com,,,,Private Equity Firm,Late Stage Venture,1,3,,,,,,,,"56,042",-0.4,-0.3,2.5,,96.43,-100%,,,,,,,,,,7,,,3,,,,,2841827,USD,2841827
SoundView Ventures,https://www.crunchbase.com/organization/soundview-ventures,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"SoundView Ventures is the venture capital arm of SoundView Technology Group, Inc. and includes the Dawntreader Funds. Dawntreader's focus is to invest in early-stage information technology companies and actively work with management to build market-leading enterprises. Their team provides both investors and entrepreneurs with expert guidance and industry knowledge. They have strong, established relationships with many leading companies and entrepreneurs, and an extensive network of partners in technology and in the capital markets. In addition, as an affiliate of the SoundView Group, they  have access to SoundView's world-class technology research group.",,,,,,Active,"SoundView Ventures is the venture capital arm of SoundView Technology Group, Inc. and includes the Dawntreader Funds. Dawntreader's focus",,,,,,,,,,,,Venture Capital,Early Stage Venture,2,3,,1,2,2,,,,"58,028",-0.1,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Gordon River Capital,https://www.crunchbase.com/organization/gordon-river-capital,"Naples, Florida, United States",,,"East Coast, Southern US",,,,,,,,Active,"Gordon River Capital is a company that has investments in real estate and development, private equity, and other investments.",,,,,,,,http://gulfshorecap.com/,inquiries@gulfshorecap.com,,,"Micro VC, Venture Capital",,1,3,,,1,1,,,,"60,523",0.3,0,2.2,,,,,,,,,,,,,5,,,,,,,,,,
Stanmore Medical Investments,https://www.crunchbase.com/organization/stanmore-medical-investments,"Jupiter, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,"Stanmore Medical Investments, a Florida-based venture capital firm, offers common and preferred equity, and mezzanine financing services.",,,,,,,,http://stanmoremedical.com,info@stanmoremedical.com,,,Venture Capital,Late Stage Venture,1,3,,1,,,,,,"69,232",-0.5,-0.5,-0.7,,,,,,,,,,,,,3,,,,,,,,,,
Burton Partnership,https://www.crunchbase.com/organization/burton-partnership,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,,,,,,,Active,"Burton Partnership is a principal investment firm based in Tampa, Florida.",,,,,,,,,,,,Venture Capital,,3,3,,,1,1,,,,"80,115",-0.4,-0.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Vox Equity Partners I,https://www.crunchbase.com/organization/vox-equity-partners-i,"West Palm Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,"Vox Equity Partners I provides private equity portfolio management solutions for fund of funds, family offices, endowments, and more.",2006-01-01,year,,,,,,http://www.voxequity.net,mk@vox-equity.com,,,Private Equity Firm,Private Equity,2,3,,,1,1,,,,"84,482",-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Interprise Technology Partners,https://www.crunchbase.com/organization/interprise-technology-partners,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Closed,Interprise Technology Partners is a venture capital firm that invests in early-stage and expansion-stage companies.,1999-01-01,year,,,,none,,,,,,Venture Capital,"Early Stage Venture, Venture",3,3,,2,,,,,,"91,376",0.6,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Visionaria Venture Capital,https://www.crunchbase.com/organization/visionaria-venture-capital,"Aventura, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,"Visionaria Venture Capital Fund is a venture capital firm, which invests in early stage information technology companies.",,,,,,,,,,,,Venture Capital,Early Stage Venture,1,3,,1,1,1,,,,"102,728",-0.1,-0.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,
ADT Security,https://www.crunchbase.com/organization/adt-security,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"ADT is one of today's most trusted and well-known brands in the security industry and currently serves more than six million customers, making us the largest company of our kind in both the U.S. and Canada. Our broad and pioneering set of products and services—from interactive home and business solutions to home health services—meet a range of customer needs for today's active and increasingly mobile lifestyles.",47,http://twitter.com/ADTstaysafe,http://www.linkedin.com/company/adt,http://www.facebook.com/ADT,,Active,"ADT is one of today's most trusted and well-known brands in the security industry and currently serves more than six million customers,",1974-01-01,year,2018-01-18,day,,,,http://www.adt.com,adt@help.4myrebate.com,561-988-3600,,"Micro VC, Venture Capital",Late Stage Venture,2,2,,1,1,1,,,,"1,221",-0.4,-0.5,-2.7,"2,545,126","2,879,236.43",-41.06%,123,16.3%,2.52,21.65%,68.93%,-4.68%,"30,042","9,500",46.25%,107,,,69,26,57,Signalling,Legal services,233737470,USD,233737470
University of Central Florida,https://www.crunchbase.com/organization/university-of-central-florida,"Orlando, Florida, United States",,,"East Coast, Southern US",,"The University of Central Florida, founded in 1963, is the second-largest university in the nation. Located in Orlando, Florida, UCF and its 13 colleges provide opportunities to 63,000 students, offering 210 degree programs from UCF’s main campus, hospitality campus, health sciences campus and its 10 regional locations. UCF was ranked as one of the nation’s “Most Innovative” universities in the U.S. News & World Report’s Best Colleges 2016 guide rankings. Last year, Kiplinger’s and The Princeton Review ranked UCF as one of the nation’s best values for a college education. The Carnegie Foundation has classified UCF as an R1 Doctoral University with the highest research activity and community engagement. UCF, Florida’s largest university, promotes a diverse and inclusive environment. Students come from 50 states and 148 countries. Study abroad programs allow students to study and conduct research with 98 institutions in 36 countries. Students at UCF have been recognized throughout the world and include recipients of the Rhodes, Mellon and Goldwater scholarships. In 2014, UCF enrolled 79 freshman National Merit Scholars for an overall enrollment of 275 National Merit Scholars. Both school records. Last year, UCF enrolled more National Merit Scholars and awarded more degrees than any other Florida university. UCF is an academic, partnership and research leader in numerous fields, such as optics, modeling and simulation, engineering and computer science, business administration, education, the sciences including biomedical sciences, hospitality management and digital media. In 2013-14, UCF professors received $145.6 million in research funding and have accrued more than $1.1 billion in external grants during the past decade. Distinctive programs extend learning beyond the classroom and include leadership programs, cooperative education, mentorships, internships, service learning and paid research positions. UCF is one of 25 public universities with the Carnegie Foundation’s highest designation in two categories: community engagement and very high research activity. The main campus stretches 1,415 acres and manages 800 acres of natural ecosystems resulting in habitats for more than 45 animal species. The Health Center is a full-service health clinic with on-site professionals, X-ray capabilities, dental services, a pharmacy, a medical laboratory and physical therapy services. The Student Union has computer labs, study lounges, ballrooms and meeting rooms, popular eating establishments and a small shopping mall. Students also enjoy a 149,000-square-foot Recreation and Wellness Center complete with a three-story climbing wall, an indoor track and fitness equipment. On-campus housing includes 11 communities for 12,000 students ranging from first-year to graduate students. The 10,000-seat arena and a 45,000-seat on-campus football stadium were both opened in 2007. UCF Knights won the inaugural American Athletic Conference titles in women’s soccer and football and was the youngest university to ever play in a BCS bowl game in 2014. UCF Athletics football program finished last year ranked No. 10 in The Associated Press Top 25.","1,365",http://twitter.com/UCF,,http://www.facebook.com/35078114590,,Active,"University of Central Florida is an American public research university in Orlando, Forida.",1963-06-10,day,,,,,,http://www.ucf.edu/,,(407) 823-2000,,University Program,,2,2,,,,,,,,"3,019",-0.7,-0.5,3.3,"3,918,783","4,366,714.13",-0.16%,459,1.88%,6.74,-57.93%,33.08%,0.53%,"13,313","5,006",60.26%,22,16,"3,516",69,,,,,236911,USD,236911
SaltMines Group,https://www.crunchbase.com/organization/saltmines-group-llc,"Vero Beach, Florida, United States",,,"East Coast, Southern US",,"SaltMines Group incubates social media and mobile application ideas into free-standing enterprises and viable businesses. From designing exceptional user experiences and assisting with customer acquisition, to raising seed funding and bringing to market, the SaltMines team has capacity to aid in the acceleration of outstanding mobile & social media products. If you are ready to pivot your idea into a prototype and then an investor-ready and market-ready business, SaltMines can help. They provide entrepreneurs and enterprises with access to services, leadership and capital to quickly transform ideas into reality. Their seasoned experts span across multiple industries and verticals are key stakeholders in the evaluation, design, development and launch of early stage ventures. For qualified start-ups & ideas, SaltMines employs a mutually beneficial, partnership approach to ensure alignment of interests and a sustainable incubation timeframe.",33,http://twitter.com/saltminesgroup,http://www.linkedin.com/company/saltmines-group-llc,https://business.facebook.com/SaltMines-Group-LLC-504981549668237,,Active,"SaltMines creates consumer and enterprise solutions in a high-energy, entrepreneurial environment.",2014-10-01,month,,,,,,http://www.saltminesgroup.com,,,,Incubator,"Early Stage Venture, Seed",2,2,,,1,1,,,,"4,619",0,0,0.2,,,,,,,,,,,,,3,6,,22,,,,,,,
AE Industrial Partners,https://www.crunchbase.com/organization/ae-industrial-partners,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"AE Industrial Partners provides management expertise, strategic direction and financial resources to organizations involved in highly technical manufacturing, distribution, MRO (maintenance, repair and overhaul) and logistics / data services. By leveraging our industry networks and operating backgrounds, as well as our experience in equity investing, mergers & acquisitions, debt management and business strategy, we work to increase our portfolio's profitability and ensure long-term success.",20,,,,,Active,"A private investment firm dedicated to helping companies succeed in the ever-changing aerospace, power generation.",1998-01-01,year,,,,,,http://www.aeroequity.com/,info@aeroequity.com,,,Private Equity Firm,Late Stage Venture,1,2,,,1,1,,,,"5,204",0,3.2,3.7,"6,207","3,823.41",158.62%,60,33.22%,2.31,-26.51%,29.89%,-31.38%,"4,150,383","-1,644,015",-28.37%,6,,,16,,,,,2195105,USD,2195105
Weatherford Capital,https://www.crunchbase.com/organization/weatherford-partners,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"Weatherford Capital is a family-owned private investment firm. Our team has over 30 years of investment experience conducting over 60 transactions across the globe. In partnership with family offices, we make direct equity investments with people who share our commitment to excellence, integrity, faith, family, and community. We invest in a broad range of industries, generally with the following characteristics: Segment – Middle Market   Size – Enterprise Value of $50+ million   Types – Growth Equity, Buyouts, Recapitalizations, Venture & Real Estate Geography – Nationwide, with a preference for companies with a strategic focus on Florida",1,https://twitter.com/weatherfordcap,https://www.linkedin.com/company/weatherford-capital,,,Active,Weatherford Capital is a family-owned private investment firm.,2015-01-01,month,,,,,For Profit,https://www.weatherfordcapital.com/,info@weatherfordcapital.com,,,"Family Investment Office, Private Equity Firm, Venture Capital","Late Stage Venture, Private Equity, Secondary Market, Venture",2,2,,1,,,,,,"5,316",0.8,4.9,6.3,756,735.56,29.83%,101,404.99%,5.41,79.33%,0%,-24.87%,"10,191,058","-3,006,050",-22.78%,13,,,,,,,,,,
Sun Capital Partners,https://www.crunchbase.com/organization/sun-capital-partners,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Sun Capital Partners is a leading private investment firm focused on leveraged buyouts, equity, debt, and other investments in market-leading companies that can benefit from its in-house operating professionals and experience.",149,http://twitter.com/SunCapPart,http://www.linkedin.com/company/sun-capital-partners,http://www.facebook.com/suncapitalpartners,,Active,A leading private investment firm,1995-01-01,year,,,,,,http://www.suncappart.com,,(212) 588-9156,,Private Equity Firm,,2,2,,,1,1,,,,"6,078",-0.3,-0.7,-0.3,"10,058","9,532.98",39.97%,149,-29.94%,2.26,-47.84%,39.92%,8.03%,"2,618,550","253,137",10.7%,21,,,15,,,,,851893839,USD,851893839
TCG Capital,https://www.crunchbase.com/organization/tcg-capital,"Coral Gables, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"TCG Capital -Credit Partners- is a Joint-Venture between The Cannaregio Group, LLC & American Capital Financial Group, LLC.   American Capital Financial Group is a financial services company founded in 2002, whose main objective is to provide its diversified client base with a range of quality products and financial platforms to fit their business needs.   The primary goal of this Joint Venture is to integrate the expertise, relationships and services of both financial groups. This Joint Venture, in essence, is a credit facility and an investment vehicle that will bridge the working capital needs of entrepreneurs and business clients alike, with the growing needs for attractive returns on capital, along with sound and actively managed strategies, that current and future investors seek.",,,https://www.linkedin.com/company/tcg-capital-llc,,,Active,TCG Capital is an international finance and investment firm.,2013-01-01,year,,,,,,http://www.tcgcapital.co/,,305 455 7359,,Private Equity Firm,,2,2,,1,,,,,,"7,250",-0.4,-0.8,3.9,,,,,,,,,,,,,11,,,,,,,,,,
LAB Miami Ventures,https://www.crunchbase.com/organization/lab-miami-ventures,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,3,,https://www.linkedin.com/company/lab-ventures/,,,Active,Venture Studio building new digital businesses from scratch at The LAB Miami,2016-09-01,day,,,,,,https://labventures.co,ventures@labventures.co,305-507-3660,,Incubator,Seed,2,2,,1,,,,,,"8,082",-0.1,-0.7,3,915,"3,270.85",-53.47%,109,258.96%,2.45,72.37%,73.78%,8.45%,"11,342,066","2,916,706",34.62%,29,,,22,,,,,,,
New Water Capital,https://www.crunchbase.com/organization/new-water-capital-2,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,New Water Capital’s collaborative transaction and operating model is built specifically to support companies in a special situation with unique business and operating characteristics.,1,,https://www.linkedin.com/company/new-water-capital-l-p-,https://www.facebook.com/new-water-capital-lp-1571386476408422,,Active,New Water Capital brings the resources and sophistication of large-scale private equity,2014-01-01,year,,,,,,http://www.newwatercap.com/,,561.235.7310,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"17,608",-0.1,1.5,0.6,316,587.43,-6.59%,17,-84.07%,1.52,-40.94%,48.44%,0.64%,"20,796,153","3,096,301",17.49%,26,,,10,,,,,1437227,USD,1437227
Osceola Capital Management,https://www.crunchbase.com/organization/osceola-capital-management,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"Osceola Capital Management is a private equity firm based in Tampa, Florida. Our driving purpose is building a firm that achieves value creation for business partners and investors while adhering unswervingly to our values, philosophy and process. In our view, the daily cultivation of business partner and investor relationships based upon trust and transparency is the best means to accomplish this purpose.",1,,,,,Active,Osceola Capital Management is a private equity firm that provides unique and simplified investment strategies.,,,,,,,,http://www.osceolacapitalmgmt.com,,(813) 792-6559,,Private Equity Firm,Private Equity,2,2,,,,,,,,"18,052",0.7,0.9,0.5,,,,,,,,,,,,,33,,,4,,,,,,,
Warren Equity Partners LLC,https://www.crunchbase.com/organization/warren-equity-partners-llc,"Jacksonville Beach, Florida, United States",,,"East Coast, Southern US",,"Warren Equity Partners is a private equity firm that invests in small and middle market operating companies primarily in North America. The firm invests in established companies where additional capital and operating resources can accelerate growth, targeting product and services companies in the industrial, infrastructure, energy and building sectors. Warren Equity invests in the form of buyouts, growth equity, and recapitalizations.",7,,,,,Active,Warren Equity Partners is a private equity firm that invests in small and middle market operating companies.,2015-01-01,year,,,,,,http://www.warrenequity.com/,dahlback@warrenequity.com,904.746.3361,,Private Equity Firm,,2,2,,1,1,1,,,,"18,904",-0.2,-0.3,0.9,307,"2,049.89",-54.76%,22,-88.04%,3.47,-42.22%,50.67%,50.67%,"17,668,251","7,479,284",73.41%,29,,,11,,,,,23185,USD,23185
Milcom Ventures Partners,https://www.crunchbase.com/organization/milcom-ventures-partners,"Winter Park, Florida, United States",,,"East Coast, Southern US",,"MILCOM Venture Partners (MVP) is the leading venture capital firm focused on the intersection of the commercial and defense markets. MVP manages two venture capital funds: MILCOM Technologies, a seed- stage investment fund; and OnPointTechnologies, an early-stage venture capital fund. MILCOM has invested in fourteen companies in the communications, software and materials science sectors. OnPoint has invested in eleven portfolio companies within the electronics, power and energy sectors.",,,,,,Active,MILCOM Venture Partners (MVP) is the leading venture capital firm focused on the intersection of the commercial and defense markets.,,,,,,,,http://www.milcomvp.com/index.shtml,jennifer@milcomvp.com,,,Venture Capital,"Early Stage Venture, Seed",1,2,,,,,,,,"19,670",-0.2,0.5,1.6,615,102.61,,27,,3.08,,30.56%,,"13,126,895",,,6,,,,,,,,,,
Delavaco Capital,https://www.crunchbase.com/organization/delavaco-capital,"Fort Lauderdale, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Delavaco Group (""Delavaco"") is a private equity and merchant banking firm focused on investments in the  real estate, retail, and resources sectors. Delavaco's objective is to combine access to capital, industry expertise, and extensive capital markets experience to create significant value in its investment portfolio.   Delavaco has a strong track record of forming and actively managing early stage enterprises and developing them into strong public companies with a solid management and financial foundation. Delavaco was founded in 2007 and since has funded or structured funding in excess of C$1 billion since its inception.   Delavaco's founder and principals have extensive and varied business and investment experience stemming from senior positions in investment banking, equity capital markets, equity trading and sales, fund management andaccounting. It's these backgrounds that provide the firms' strength in (i) raising capital; (ii) mergers and acquisitions; (iii) planning for and managing strategic growth; (iv) restructurings and (v) implementing exit strategies.   Delavaco is headquartered in Fort Lauderdale, Florida with offices in Toronto, Ontario.",,http://twitter.com/Delavaco,http://www.linkedin.com/company/1749327,http://www.facebook.com/DelavacoGroup,,Active,"Delavaco Group (Delavaco) is a private equity and merchant banking firm focused on investments in the real estate, retail, and resources",2007-01-01,year,,,,,,http://www.delavaco.com,,(416) 362-4441,,Venture Capital,,2,2,,1,1,1,,,,"20,007",1,0.1,1.3,266,505.92,130.11%,35,-32.83%,3.34,-16.51%,41.51%,41.51%,"19,003,358","-5,929,857",-23.78%,5,,,15,,,,,30717,USD,30717
First Serve Partners,https://www.crunchbase.com/organization/first-serve-partners,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"First Serve Partners is a South Florida and New York based venture capital firm made up of business leaders, pop-culture influencers, and current/former professional athletes. The firm invests across sports, media, and entertainment and uses their unique perspective, strategic relationships, and experience in engaging emerging generations - millennials and Gen-Zers - to capitalize on what’s new and what’s next.",,,https://www.linkedin.com/company/first-serve-partners/,,,Active,Venture Capital Firm,,,,,,,,http://www.firstservepartners.com/,info@firstservepartners.com,,,Venture Capital,Venture,2,2,,1,1,1,,,,"25,284",-0.6,-1,0.2,479,279.13,69.52%,100,-73.55%,4.89,180.02%,38%,-12%,"13,258,456","-7,490,357",-36.1%,11,,,,,,,,,,
MBF Healthcare Partners,https://www.crunchbase.com/organization/mbf-healthcare-partners,"Coral Gables, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,4,,,,,Active,MBF Healthcare Partners is a Miami-based private investment firm focused exclusively on the healthcare industry.,,,,,,,,http://www.mbfhp.com/,info@mbfhp.com,(305) 461-1162,,Private Equity Firm,Private Equity,2,2,,2,1,1,,,,"26,203",-0.3,-0.1,-0.4,"4,660","1,987.73",-5.39%,,,1,-21.03%,31.19%,-2.9%,"7,124,386","1,276,904",21.84%,26,,,,,,,,49818,USD,49818
Springboard Capital,https://www.crunchbase.com/organization/springboard-capital,"Jacksonville, Florida, United States",,,"East Coast, Southern US",,"Springboard Capital is a member-managed private equity fund focused upon seed and early stage investment located in Jacksonville, Florida. Springboard's members, all individual accredited investors, guide the fund's activities and play an active role in all aspects of investment opportunity analysis, due diligence, investment structuring and post-investment collaboration.",,,,,,Active,"Springboard Capital is a member-managed private equity fund focused upon seed and early stage investment located in Jacksonville, Florida.",2002-01-01,year,,,,,,http://www.springboardcapllc.com,rossiter@springboardcapllc.com,,,"Angel Group, Venture Capital",Early Stage Venture,2,2,,1,1,1,,,,"26,247",2,1.8,0.5,,,,,,,,,,,,,3,,,,,,,,,,
DSCN Capital,https://www.crunchbase.com/organization/dscn-capital,"Miami Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,https://www.twitter.com/,https://www.linkedin.com/,https://www.facebook.com/,,Active,DSCN Capital is a boutique seed investment fund focusing on early stage start-ups.,,,,,,,,http://www.dscncapital.com/,info@bacterioscan.com,(614) 365-3000,,Venture Capital,,2,2,,1,1,1,,,,"26,685",0.5,2.6,4.4,147,137.5,49.92%,,,1,-50%,100%,100%,"29,397,344","-131,978",-0.45%,21,,,,,,,,,,
McLean Capital,https://www.crunchbase.com/organization/mclean-capital,"Sarasota, Florida, United States",,,"East Coast, Southern US",,,,http://twitter.com/mcleancapital,,,,Active,McLean Capital Management is a Registered Investment Advisory (RIA) firm providing leading-edge expertise and services in asset management.,,,,,,,,http://www.mcleancapital.com,richard@mcleancapital.com,941-371-7600,,Venture Capital,Late Stage Venture,2,2,,,1,1,,,,"30,295",0.5,2.3,2.4,,,,,,,,,,,,,5,,,,,,,,,,
Fortress Capital,https://www.crunchbase.com/organization/fortress-capital,"Coral Gables, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,http://twitter.com/FCFutures,,https://www.facebook.com/fortress-capital-inc-1409047336067839,,Active,Fortress Capital is a Florida-based investment advisory firm that provides its clients with a range of investment solutions.,2009-01-01,year,,,,,,http://fcfutures.com,info@fcfutures.com,(800) 591-2393,,"Micro VC, Venture Capital",Private Equity,2,2,,,,,,,,"31,642",2.9,3.5,4.1,,,,,,,,,,,,,20,,,,,,,,,,
Ganot Capital,https://www.crunchbase.com/organization/ganot-cap,"Hollywood, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Ganot is a privately held, family owned and operated, investment company that has over 50 years of healthcare investment experience. Ganot acquires and invests through buyouts, growth capital and venture capital. Ganot's portfolio spans across the senior care sector and includes real estate properties, healthcare service companies, medical device companies and biopharmaceutical companies.",,,,,,Active,Ganot Capital is an investment company that has over 50 years of healthcare investment experience.,,,,,,,,http://www.ganotcapital.com/,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"31,933",-0.2,1.9,0.7,,,,,,,,,,,,,12,,,,,,,,,,
Cedel International Investments,https://www.crunchbase.com/organization/cedel-international-investments,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Cedel International Investment LLC (“Cedel”), led by financier Mr. Eligio Cedeño, is engaged in a wide variety of business investments in North America, Canada, Central and South America. Established in 2009, Cedel is based in Miami, Florida. Mr. Cedeño, CEO of CedelLLC, is a national of Venezuela who arrived to the United States in December 2009. In 2011, the United States citing the Chavez Regime’s unlawful persecutionof and politically motivated detention of Mr. Cedeño granted him political asylum. Cedel shares its roots in Venezuela. In 1994, during one of Venezuela’s worst financial crisis, Eligio Cedeño founded Cedel Brokerage House to provide advisory services to private investors and corporations during the economic crisis. Under his leadership, Cedel Brokerage House and its clients thrived. Within fifteen years, Cedel Brokerage House was recognized as one of Venezuela’s leading brokerage firms. Mr. Cedeño leveraged Cedel Brokerage House’s success to acquire ownership shares in Caracas Bank and Canarias Bank, and become the sole owner of Bolivar Bank (Bolivar Banco) and BanPro Bank. Once again utilizing his business acumen, Mr. Cedeño converted these banks into high-growth, profitable businesses. Mr. Cedeño brings this record of business success and experience to serve as the foundation for Cedel and its investment clients.",,,,,,Active,"Cedel International Investment LLC (“Cedel”), led by financier Mr. Eligio Cedeño, is engaged in a wide variety of business investments in",2009-01-01,year,,,,,,http://www.cedel.com,info@cedel.com,,,Venture Capital,Early Stage Venture,2,2,,2,,,,,,"34,130",1.5,-0.1,0,,2.61,,,,,,,,,,,4,,,,,,,,,,
Bear Creek Capital,https://www.crunchbase.com/organization/bear-creek-capital,"Oviedo, Florida, United States",,,"East Coast, Southern US",,Bear Creek Capital is a strategic partner focused on strong management teams that execute at a high level.,,http://twitter.com/bearcreekcapit,,http://www.facebook.com/pages/Bear-Creek-Capital/164494890252580,,Active,Bear Creek Capital is a strategic partner focused on strong management teams that execute at a high level.,2005-01-01,year,,,,,,http://bearcreekcap.com,info@bearcreekcap.com,321-439-2120,,Venture Capital,Early Stage Venture,1,2,,,,,,,,"34,909",-0.2,-0.3,3.2,,163.93,-100%,,,,,,,,,,5,,,,,,,,,,
Aden Investments,https://www.crunchbase.com/organization/aden-investments,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,Aden Investments is a company that offers capital investment services.,,,,,,,,https://adenforecast.com,info@adenforecast.com,305-395-6141,,Venture Capital,Early Stage Venture,1,2,,,,,,,,"38,227",3.7,3.7,-0.2,372,"5,382.81",-86.81%,71,-52.3%,3.48,-38.39%,25.35%,13.03%,"17,009,755","12,805,239",304.56%,23,,,,,,,,,,
Southern Pacific Capital Group,https://www.crunchbase.com/organization/southern-pacific-capital-group,"Melbourne, Florida, United States",,,"East Coast, Southern US",,,,,,,,Active,Southern Pacific Capital Group is a company that acquires companies in Southeast Asia to help them grow.,,,,,,,,http://www.southerncapitalgroup.com,information@southerncapitalgroup.com,+65 6836 8600,,Private Equity Firm,,2,2,,1,1,1,,,,"38,845",-0.2,3.2,-0.5,,,,,,,,,,,,,3,,,,,,,,,,
"Power Generations, Inc.",https://www.crunchbase.com/organization/power-generations-inc,"Pompano Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Power Generations Inc. is powering a greener generation through strategic partnerships and alliances with Entrepreneurs, Inventors, Investors, and Researchers. Our focus is on investing in the development of disruptive Cleantech companies with the potential for exponential growth, strong ROI, and IP that have a positive impact on the earth’s environment, create green jobs, and improve sustainability.",,,https://www.linkedin.com/in/carol-cutler-319b581b,,,Active,"Funds early-stage cleantech companies that positively impact the environment, create green jobs and further US energy independence.",2015-01-01,year,,,,,,http://www.powergenerationsinc.com/,dcumbee@powergenerationsinc.com,954-941-7078,,Family Investment Office,"Crowdfunding, Early Stage Venture, Late Stage Venture, Private Equity, Seed",1,2,,,,,,,,"39,174",-0.2,-0.6,0.1,28,4.68,,280,,2,,,,"33,904,230",,,12,,,,,,,,27063,USD,27063
