Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Reimagined Ventures,https://www.crunchbase.com/organization/reimagined-ventures,"Venice, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Reimagined Ventures is an early stage venture capital firm with offices in Los Angeles and Chicago.,1,https://twitter.com/ReimaginedVC,https://www.linkedin.com/vsearch/p?company=Reimagined+Ventures%2C+LLC&trk=prof-exp-company-name,https://www.facebook.com/,,Active,Reimagined Ventures is an early stage venture capital firm with offices in Los Angeles and Chicago.,2016-01-01,year,,,,,,http://www.rivc.com/,,,,Venture Capital,"Early Stage Venture, Seed",14,16,,3,,,,,,"6,197",-0.2,-0.9,2.8,434,72.46,,,,1,,100%,,"19,945,985",,,9,,,,,,,,,,
Plus Capital,https://www.crunchbase.com/organization/plus-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Plus Capital is partnered with dozens of the world’s top influencers from TV, film, sports, music and other key verticals to invest in, incubate and partner with breakthrough start-ups. The firm's first fund, Plus Capital, L.P., is an early stage venture fund based in Santa Monica, CA. We invest between $100k and $1M in (typically) a company’s Series A where there is a well-known venture firm leading the investment. We look for incredible teams that have found initial product traction and market fit and are focused on scaling. We call this the ‘gas on a fire’ period. Each investor-influencer in the fund commits to helping our portfolio over the lifetime of our investment in a company.",8,http://www.twitter.com/plusvc,https://www.linkedin.com/company/plus-capital,http://www.facebook.com/plusvc,,Active,"Plus Capital is an early to mid-stage venture fund backed by top influencers from TV, film, music, and sports.",2013-02-15,day,,,,,,http://www.pluscapital.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",13,16,,4,6,6,,,,"7,100",0.6,0.9,2,"3,097","1,514.05",227.62%,249,299.26%,4.86,1.95%,54.99%,40.04%,"4,378,407","-4,678,206",-51.66%,10,1,,,,,,,,,
Prototype Capital,https://www.crunchbase.com/organization/prototype-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Prototype Capital is on a mission to help young ambitious founders around the country build lasting 100-year businesses around products that change the status quo by 10x. www.prototype.capital ,9,https://twitter.com/PrototypeCap,https://www.linkedin.com/company/prototype-capital,https://www.facebook.com/prototypecapital,,Active,Prototype Capital is a distributed VC fund investing in obsessive founders building lasting businesses around revolutionary technologies.,2015-09-01,day,,,,,,http://prototype.capital,info@prototype.capital,,,"Micro VC, Venture Capital","Early Stage Venture, Seed, Venture",15,16,,,,,,,,"7,339",1.1,0.8,-1.5,699,"2,382.56",-90.05%,37,97.29%,2.04,-5.01%,47.9%,36.81%,"13,653,936","10,090,476",283.17%,6,,,,,,,,,,
Steelpoint Capital Partners,https://www.crunchbase.com/organization/steelpoint-capital-partners,"Solana Beach, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"Steelpoint is interested in partnering with exceptional companies, at any stage of their growth. They look for innovative technologies that have the power to transform an industry or proven business models that have the opportunity to capture significant market share. They seek companies that have a deep understanding of their market with a strong view of the future and a strategic plan to get there. Because of their commitment to the success of their companies, they prefer to take a lead investor role and seek companies that align with the interests and background of their team. They primarily focus on media & marketing services, IT & communications, healthcare & life sciences markets, consumer products & retail, and business services & other. Steelpoint utilizes its significant capital and human resources to support their investments. Their firm seeks to make investments between $5 and $30 million in leading middle market companies with strong underlying value and growth prospects. In general, they seek out companies that have a minimum of $5 million in revenue, are cash flow breakeven or have a clear path to profitability, with enterprise values up to $200 million. Their investment team has over a century of combined experience in principal investing & entrepreneurial operations. They continually seek to support their portfolio companies by providing ongoing guidance on strategic direction, business development, talent recruitment and capital formation. Drawing on their network of corporate and financial relationships, they provide their teams with access to the resources needed to accelerate growth and reach market dominance. Steelpoint was formed in 2003 as a spin-out of the private equity group of Moore Capital Management. Steelpoint has offices in New York, San Diego, and San Francisco.",16,,,,,Active,"Steelpoint is interested in partnering with exceptional companies, at any stage of their growth.",2003-01-01,year,,,,,,http://www.steelpointcp.com,info@steelpointcp.com,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",14,16,,4,6,6,,,,"15,772",1.4,0.1,0.9,107,309.93,-65.51%,,,1,-86.04%,100%,100%,"30,919,245","16,438,225",113.52%,9,,,10,,,,,,,
Acre Venture Partners,https://www.crunchbase.com/organization/acre-venture-partners,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Driven by a mission to redefine food, Acre invests in companies creating systemic change in the food system to address the growing problems of human and environmental health. Acre makes venture-stage investments in highly disruptive platform business across the food value chain, with a particular focus on the agriculture, food tech and consumer verticals. Taken together, these investments have the ability to form the foundation of an integrated new approach to food system evolution.",8,,,,,Active,Acre is a venture capital fund investing in the future of food.,2016-02-01,month,,,,,,http://acre.vc/,hello@acre.vc,,,Venture Capital,"Early Stage Venture, Late Stage Venture",9,15,,8,,,,,,"3,623",-0.4,-0.9,6.1,"1,607","1,033.25",48.53%,26,-38.21%,4.19,-33.15%,17.93%,9.87%,"7,251,873","-903,206",-11.08%,10,,,,,,,,,,
Elysian Park Ventures,https://www.crunchbase.com/organization/elysian-park-ventures,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,1,,,,,Active,Elysian Park Ventures,,,,,,,,http://www.elysianpark.ventures/,,,,Venture Capital,,12,15,,3,,,,,,"6,569",-0.3,-0.5,3,621,546.41,28.92%,419,"10,634.88%",2.55,96.22%,30.78%,-39.15%,"14,585,923","-3,012,825",-17.12%,14,,,,,,,,,,
East West Bank,https://www.crunchbase.com/organization/east-west-bank,"Pasadena, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"East West Bancorp is a publicly owned company with $22 billion in assets. The Company’s wholly owned subsidiary, East West Bank, is one of the largest independent commercial banks headquartered in California with over 130 locations worldwide, including the U.S. markets of California, New York, Georgia, Massachusetts, Texas and Washington. In Greater China, East West’s presence includes a full service branch in Hong Kong and representative offices in Beijing, Shanghai, Shenzhen and Taipei. Through a whollyowned subsidiary bank, East West’s presence in Greater China also includes full service branches in Shanghai and Shantou and representative offices in Beijing and Guangzhou.",35,http://twitter.com/EastWestBank,http://www.linkedin.com/company/14528,https://www.facebook.com/eastwestbancorp,,Active,"East West Bancorp is a publicly owned company with $22 billion in assets. The Company’s wholly owned subsidiary, East West Bank, is one of",1998-01-01,year,1999-02-19,day,,,For Profit,http://eastwestbank.com,info@eastwestbank.com,,,Venture Debt,Debt,15,15,,4,10,10,,,,"8,248",-0.1,-0.6,-0.2,"467,771","443,125.9",18.78%,134,-21.8%,1.97,-15.31%,50.87%,3.02%,"150,573","-2,674",-1.74%,57,4,"3,189",19,,,,,160607512,USD,160607512
ClearLight Partners,https://www.crunchbase.com/organization/clearlight-partners,"Newport Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"ClearLight Partners LLC is a private equity firm specializing in control investment transactions, management-led industry consolidations and minority / growth capital investments. Since inception, the firm has raised $900 million of equity capital across three funds and invested in over 15 platform companies.",5,,,,,Active,A private equity firm specializing in control investment transactions,2000-01-01,year,,,,,,http://www.clearlightpartners.com/,mrp@clearlightpartners.com,949.725.6610,,Private Equity Firm,,15,15,,3,10,10,,,,"14,186",0.1,0.9,1.1,"1,177","2,952.75",106.89%,116,104.52%,2.06,12.99%,50.29%,4.37%,"10,416,029","-4,725,832",-31.21%,31,,,,,,,,4328708,USD,4328708
Chaac Ventures,https://www.crunchbase.com/organization/chaac-ventures,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Chaac is focused primarily on the Princeton University and Los Angeles tech ecosystems, but has flexibility to invest outside of those two networks as well.",,https://www.twitter.com/chaacventures,https://www.linkedin.com/company/lancet-ventures,,,Active,A seed venture capital (VC) firm focused on Princeton University’s top alumni tech founders.,2015-03-01,day,,,,,,http://chaacventures.com,info@chaacventures.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",10,15,,1,,,,,,"14,274",-0.2,-0.2,-0.2,307,912.35,-73.32%,87,-55.13%,4.94,293.97%,50.69%,-36.55%,"16,334,756","4,435,085",37.27%,15,,,,,,,,,,
Arcturus Capital,https://www.crunchbase.com/organization/arcturus-capital,"Pasadena, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"[Arcturus Capital](http://www.arcturusvc.com) is a Los Angeles based venture capital firm.  The Arcturus team combines 170 years of experience in venture capital investing, professional investment management, executive operating experience, and advanced scientific research. With a collective investment record spanning more than three decades, Arcturus principals have made more than 100 venture investments that have resulted in 22 IPOs and 38 M&A transactions.",4,,,,,Active,Arcturus Capital is a Los Angeles based venture capital firm. The Arcturus team combines 170 years of experience in venture capital,,,,,,,,http://www.arcturusvc.com,info@arcturusvc.com,626.578.5700,,Venture Capital,"Early Stage Venture, Late Stage Venture",9,15,,2,4,4,,,,"15,762",-0.1,0,1.4,377,213.95,,33,,1.48,,51.77%,,"19,491,226",,,13,,,,,,,,30194,USD,30194
Blacktop Capital,https://www.crunchbase.com/organization/blacktop-capital,"Rocklin, California, United States",,,"West Coast, Western US",,"Blacktop Capital is an early-stage venture capital firm. The company was founded by two classmates at UC Berkeley who had spent their careers in software before going back to school to broaden their horizons and their network. With offices in Sacramento, Los Angeles, and many connections in Silicon Valley, Blacktop Capital is well positioned to invest across California and the West Coast. Blacktop focuses on Pre-Seed and Seed stage companies with ambitious teams that aren’t afraid to challenge conventional thinking. Blacktop Capital prefers software to hardware, brilliant ideas that are a challenge to decent ideas that are easy, and smaller blue oceans to larger red ones.",,https://twitter.com/BlacktopCap,https://www.linkedin.com/company/10966596,,,Active,"Investing in startups whose companies were built answering ""what if"" and ""why not"".",2016-06-01,day,,,,,,http://www.blacktop.vc/,,,,"Micro VC, Venture Capital","Early Stage Venture, Private Equity",14,15,,,1,1,,,,"16,031",-0.2,0,-0.2,150,75.98,,,,1,,100%,,"29,228,046",,,26,,,,,,,,,,
West Health Investment Fund,https://www.crunchbase.com/organization/west-health-investment-fund,"La Jolla, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"The West Health Investment Fund was established with a unique mission – to lower health care costs – by providing risk capital for companies with cutting-edge health care technologies and services. The West Health Investment Fund was launched by entrepreneurs and philanthropists, Gary and Mary West. The Wests have committed $100 million to the Fund, and they are the sole funders.",14,,,,,Active,West Health Investment Fund invests in early-stage healthcare technology companies and is a venture capital firm based in California.,2009-01-01,year,,,,,,http://www.westhealthfund.com,info@westhealthfund.com,,,Incubator,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",10,15,,2,4,4,,,,"21,826",-0.1,-0.1,-0.5,,,,,,,,,,,,,7,,,,,,,,,,
eCompanies,https://www.crunchbase.com/organization/ecompanies,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Ecompanies, LLC is the incubation component of eCompanies, which also has a venture capital instrument. eCompanies LLC provides incubation services and seed capital to companies whose business centers on the internet and e-commerce. The firm has two investment arms, one is an incubator, eCompanies, LLC, which launches Internet start-ups. The other is a VC investment firm, eCompanies Venture Group, LP that makes early stage investments in Internet companies incubated by eCompanies, as well as start-ups created outside of the eCompanies incubator.",16,,,,,Active,"Ecompanies, LLC is the incubation component of eCompanies, which also has a venture capital instrument.",1999-01-01,year,,,,,,http://www.ecompanies.com,,310-586-4000 ,,Incubator,,15,15,,10,3,3,,,,"34,246",-0.1,-0.1,0.3,478,149.94,318.11%,2,,1,0%,100%,0%,"19,167,427","-11,392,049",-37.28%,3,,,3,,,,,,,
POSCO BioVentures,https://www.crunchbase.com/organization/posco-bioventures,"Carlsbad, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"POSCO BioVentures' primary investment focus is on companies with novel, proprietary bio-molecules. POSCO BioVentures expects that 70% of its investments will be in companies focused on novel proprietary bio-molecules, with the balance of the investments in other enabling technologies.",,,,,,Active,"POSCO BioVentures' primary investment focus is on companies with novel, proprietary bio-molecules.",2002-01-01,year,,,,,,http://www.poscobioventures.com/MAIN.html,jgoag@poscobioventures.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",8,15,,1,4,4,,,,"42,360",-0.3,-0.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Watertower Ventures,https://www.crunchbase.com/organization/watertower-ventures,"Beverly Hills, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"We are a seed stage and early-stage venture capital fund actively investing in and supporting entrepreneurs and their companies through a collaborative, partnership-approach. Our investment size ranges between $100,000 – $500,000. We invest in startups led by innovative entrepreneurs focused on building products and services for the connected consumer. We seek out founders who are passionate about building revolutionary products and groundbreaking companies with global ambition. We are located in Los Angeles and invest in companies throughout Southern California, the Bay Area, and New York as well as other emerging U.S. Tech regions.",,,https://www.linkedin.com/company/18045001/,,,Active,Watertower Ventures is an early-stage venture capital fund founded by entrepreneurs who invest in entrepreneurs. ,2017-01-01,year,,,,,,http://www.watertowerventures.com/,info@watertowerventures.com,(310) 498-7373,,Venture Capital,"Early Stage Venture, Seed",12,14,,,,,,,,"6,449",-0.2,-1.5,-0.2,444,336.78,,,,1,,100%,,"19,760,663",,,6,,,,,,,,,,
Troy Capital Partners,https://www.crunchbase.com/organization/troy-capital-partners,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Troy Capital Partners is an early stage venture capital firm. They invest in technology businesses across SaaS, consumer internet, digital media, AR/VR, retail and e-commerce.",5,,https://www.linkedin.com/company/troy-capital-partners,,,Active,Troy Capital Partners is an early stage venture capital firm investing in companies across sectors.,,,,,,,,http://www.troycapitalpartners.com,,855 755 1946,,Venture Capital,,11,14,,3,,,,,,"6,526",-0.3,-0.6,0.6,155,776.06,-76.12%,49,"7,315.94%",5,329.12%,0%,-83.48%,"21,739,337","5,974,808",37.9%,16,,,,,,,,,,
TRITON FUNDS LLC,https://www.crunchbase.com/organization/triton-funds-llc,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"TRITON FUNDS is a Southern California based fund committed to making agnostic investments, with a primary focus on early to mid-stage companies.",32,http://twitter.com/tritonfunds,https://www.linkedin.com/company/tritonfunds,http://facebook.com/tritonfunds,,Active,Student-Run Investment Fund Manager Making Direct Investments Into Companies Across the USA,2018-04-01,day,,,,,,http://tritonfunds.com,tritonfunds@tritonfunds.com,858.768.0001,,"Private Equity Firm, Venture Capital","Post-Ipo, Private Equity, Venture",14,14,,12,4,4,,,,"6,571",-0.2,-0.5,1.2,497,872.08,-68%,349,"1,933.22%",4.03,246.06%,0%,-48.34%,"13,660,477","2,163,484",18.82%,27,,,,,,,,,,
Muse Capital,https://www.crunchbase.com/organization/muse-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Muse Capital is an LA based seed stage Venture Capital fund that focuses on investments across consumer facing landscapes. Operating as a bridge between Silicon Valley, the corporate brand world, and the entertainment industry, Muse Capital creates outsized value for its portfolio by providing active capital in the form of partnership-based business development. Our investments include: Clarity Money, Mayvenn, Treehouse, Beautycon, Firefly, Haute Hijab, and more. Muse Capital’s thesis around business development is heavily based on sourcing and executing premier revenue generating partnerships with Fortune 500 companies celebrities, influencers and HNWI’s. As our value add is so specific, our deal flow is directly sourced from some of the most successful angel investors and top decile returning funds in the valley including Kleiner Perkins Caufield Byers, Andreessen Horowitz, Bessemer Venture Partners, Lightspeed Venture Partners, RRE, Softbank’s Vision Fund, and Google Ventures.",4,https://twitter.com/MuseCapital,,https://www.facebook.com/musecapital/,,Active,"Muse Capital is a seed stage investment fund that focuses on consumer products, platforms and marketplaces.",2016-01-01,year,,,,,,https://www.musecapital.vc,info@musecapital.vc,,,Venture Capital,Early Stage Venture,14,14,,,1,1,,,,"6,698",0.6,0.2,0,683,662.46,201.12%,,,1,0%,100%,0%,"16,334,300","-8,784,469",-34.97%,3,,,,,,,,,,
Brentwood Associates,https://www.crunchbase.com/organization/brentwood-associates,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Brentwood Associates is a leading consumer-focused private equity investment firm based in Los Angeles. Founded in 1972, Brentwood has an extensive history of investing in leading middle-market growth companies. Brentwood focuses on investments in growing businesses where it is able to leverage its experience in areas such as: branded consumer products; consumer and business services; direct marketing, including direct mail and e-commerce; education; health and wellness; restaurants; and specialty retail. Since 1984, Brentwood's dedicated private equity team has invested in 42 portfolio companies with an aggregate transaction value of over $5 billion. Brentwood is investing out of its ninth private equity fund and has assets under management of over $650 million.",66,,,,,Active,Brentwood Associates is a leading consumer-focused private equity investment firm based in Los Angeles.,1972-01-01,year,,,,,,http://www.brentwood.com,info@brentwood.com,(310) 477-1011,,Private Equity Firm,Late Stage Venture,10,14,,5,4,4,,,,"6,999",0.5,0.9,0.6,"4,693","6,954.91",-8.63%,195,232.2%,2.46,20.43%,33.66%,-11.28%,"4,321,585","-244,793",-5.36%,13,,,,,,,,645401,USD,645401
JUMP Investors,https://www.crunchbase.com/organization/jump-investors,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"JUMP Investors is a Los Angeles-based investment firm specializing in venture capital, private equity, real estate, and hedge funds. Since its formation in 1999, JUMP has invested in more than 40 early-stage technology companies including Akamai Technologies (AKAM), Avamar Technologies (acquired by EMC), Business.com (acquired by RH Donnelley), Community Connect (acquired by Radio One), Google (GOOG), GSX Group (acquired by Open Text), NuMat Technologies, Inspire Energy, L90 (acquired by Intermix), mPath, Postini (acquired by Google), Seagate (STX), UrgentRx, and ViaFone (purchased by Extended Systems).",2,,https://www.linkedin.com/company/jump-investors/,https://www.facebook.com/JUMP-Investors-158379247529217/,,Active,"Based in Los Angeles, JUMP Investors is an investment firm specialized in venture capital, private equity, real estate, and hedge funds.",1999-01-01,year,,,,,,http://jumpinvestors.com,,,,Venture Capital,"Early Stage Venture, Seed",13,14,,3,4,4,,,,"8,007",0.2,0,-0.5,183,"1,879.65",-82.47%,111,-22.51%,9,231.47%,0%,-31.07%,"17,976,727","7,984,340",79.9%,26,,,,,,,,,,
Ares Capital Corporation,https://www.crunchbase.com/organization/ares-capital-corporation,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Ares Capital Corporation is a finance company that caters to private middle-market companies with debt capital. Ares Capital Corporation focuses on corporate, and project and venture finance. And its investments includes revolver, first and second lien, stretch senior, unitranche, subordinated debt, private and public high yield, and non-control equity. Ares Capital Corporation was founded in 2004 and is headquartered in New York. And they have offices in the United States, Europe, and Asia.",43,,,,,Active,"Ares Capital Corporation, a California-based specialty finance company, offers solutions for mid-market companies across diverse industries.",2004-01-01,year,2004-10-06,day,,,,http://www.arescapitalcorp.com,irarcc@aresmgmt.com,(888) 818-5298,,Venture Debt,Debt,11,14,,4,5,5,,,,"10,704",-0.1,0.3,1.5,"10,527","8,718.41",31.44%,19,23.44%,1.95,44.35%,27.67%,-39.17%,"2,642,958","-1,066,384",-28.75%,14,,,9,,,,,,,
Super G Capital,https://www.crunchbase.com/organization/superg-funding,"Newport Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Super G Funding, based in Newport Beach, CA, is a national provider of business financing solutions with loans ranging in size from $100,000 – $5,000,000. Founded in 2008 by successful entrepreneur Darrin Ginsberg who built several national Independent Sales Organizations (ISOs), Super G’s lending strategy is based upon years of working with businesses that are either constrained by traditional commercial institutions or simply do not have access. Based on its 5 year performance with minimal bad debt, Super G raised a committed fund to expand its team of professionals, increase check sizes to be able to invest up to $5 mm per deal and scale its residual based loan strategy to additional markets. Super G Funding is a pioneer and market leader in residual loans to a variety of industries such as merchant services, ATM, insurance brokers and Software as a Service (SaaS) providers. Super G is the most active lender in the merchant services space as residual streams are typically not traditionally considered an eligible asset by traditional financing sources. Its lending program enables companies with a recurring monthly residual or commissions to borrow against the life-time value of that cash stream. Super G’s success in working with ISOs led to the creation of its direct lending unit due to the national network of agents that serves as a proprietary deal platform.",,https://twitter.com/supergcapital,https://www.linkedin.com/company-beta/863158/,https://www.facebook.com/supergcapital,,Closed,Super G Capital is a national provider of business financing solutions.,2008-01-01,year,,,,none,For Profit,https://www.supergcapital.com,darrin@bizcash.com,800-631-2423,,Private Equity Firm,,14,14,,1,2,2,,,,"12,944",-0.4,-0.8,0,"1,733","1,543.94",26.64%,218,"1,218.29%",2.44,27.38%,28.52%,-26.45%,"8,018,672","-1,487,853",-15.65%,29,,,6,,,,,122330,USD,122330
CDIB BioScience Ventures,https://www.crunchbase.com/organization/cdib-ventures,"San Diego, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"CDIB BioScience Venture Management (CBVM) is a life science venture management company with operations in US and Taiwan. The majority of management team was spun-off from CDIB (China Development Industrial Bank) in 2001, one of the largest investment banks in Asia. CDIB remains to be a minor investor to the fund. The team has invested over 50 biotech companies globally in the past 10 years and majority of them successfully listed in global stock market exchanges or acquired.",,,,https://www.facebook.com/yongshengdalishishicaigongchengjingpinzhizuo,,Active,CDIB BioScience Venture Management (CBVM) is a life science venture management company with operations in US and Taiwan.,2001-01-01,year,,,,,,http://www.cdibbiosciencevc.com,extra.stone@msa.hinet.net,,,Venture Capital,Late Stage Venture,11,14,,1,7,7,,,,"16,858",-0.2,3.8,3.4,,,,,,,,,,,,,4,,,,,,,,,,
Hanna Ventures,https://www.crunchbase.com/organization/hanna-ventures,"Newport Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Hanna Ventures is a California-based VC firm that specializes in investments in early stage technology and service companies.,1,,,,,Active,Hanna Ventures is a California-based VC firm that does investments in early stage technology and service companies.,,,,,,,,,,,,Venture Capital,Early Stage Venture,10,14,,1,4,4,,,,"17,281",-0.1,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Cove Fund,https://www.crunchbase.com/organization/cove-fund-ii-llc,"Irvine, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"The Cove Fund is a family of seed-stage venture capital funds that provides startup funding for promising new Southern California ventures. The Fund is headquartered in “The Cove” at UC Irvine Applied Innovation, a centrally located and vibrant gathering place for entrepreneurs, innovators and investors in the Southern California startup ecosystem. The $5.6M Cove Fund I began investing in 2015 and currently has 16 companies in its portfolio. Cove Fund II launched in early 2018 with $13.5M in capital. The funds invest in early stage technology and life science companies in Southern California that demonstrate the potential to address large markets with highly differentiated products and services, and that can achieve significant value-creating inflection points with their seed funding.",,,https://www.linkedin.com/company/covefund/,,,Active,Seed-stage venture capital fund investing in Southern California startups,2018-01-31,day,,,,,,http://covefund.com,julie.cranston@covefund.com,,,Venture Capital,Seed,14,14,,11,,,,,,"17,689",-0.1,-0.1,-1.3,512,"1,176.97",-82%,24,-93.16%,2.97,14.43%,32.15%,-12.88%,"14,478,928","8,589,849",145.86%,,,,,,,,,,,
Mount Wilson Ventures,https://www.crunchbase.com/organization/mount-wilson-ventures,"Pasadena, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,MWV invests in early-stage startups solving well-defined problems in large markets with solutions built on a foundation of intellectual property and proven science.,1,https://twitter.com/mtwilsonvc,https://www.linkedin.com/company/mount-wilson-ventures,,,Active,MWV invests in early-stage startups that solve commercial problems with proven science.,2014-08-01,day,,,,,,http://www.mountwilsonvc.com/,info@mountwilsonvc.com,(626)229-2580,,"Micro VC, Venture Capital","Early Stage Venture, Seed",10,14,,1,,,,,,"18,944",0.1,-0.1,-0.6,32,237.36,-70.98%,,,1,0%,100%,0%,"34,268,971","3,672,273",12%,13,,,,,,,,,,
Kline Hawkes & Co,https://www.crunchbase.com/organization/kline-hawkes-and-co,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Kline Hawkes & Co., manages through its funds, Kline Hawkes California, Kline Hawkes California SBIC, L.P. and Kline Hawkes Pacific, L.P., approximately $300 million of capital. Kline Hawkes' first investment was made in 1996 and since that time has invested in more than 35 companies.  In their most recent Fund, Kline Hawkes Pacific, L.P., the investment range is $5 - $10 million per company with a focus on expansion-stage investment opportunities and change of control transactions.",1,,,,,Active,"Kline Hawkes & Co., manages through its funds, Kline Hawkes California, Kline Hawkes California SBIC, L.P.",,,,,,,,http://www.klinehawkes.com,Info@klinehawkes.com,,,Venture Capital,Early Stage Venture,9,14,,3,5,5,,,,"25,169",1.2,1.4,0.6,,,,,,,,,,,,,2,,,,,,,,,,
Clearlake Capital Group,https://www.crunchbase.com/organization/clearlake-capital-group,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Clearlake Capital Group is a private equity group that invests in communications, healthcare, and industrial companies.",118,,https://www.linkedin.com/company/6392486,,,Active,"Clearlake Capital Group is a private equity group that invests in communications, healthcare, and industrial companies.",2007-01-01,year,,,,,,http://www.clearlakecapital.com,info@clearlakecapital.com,,,Venture Debt,Debt,13,13,,5,10,10,,,,"3,655",-0.5,-1.3,-0.9,249,"2,765.79",,,,1,,100%,,"24,731,904",,,2,,,4,,,,,70427550,USD,70427550
Bison Capital Asset Management,https://www.crunchbase.com/organization/bison-capital-asset-management,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Bison Capital makes growth equity investments in fundamentally strong middle-market companies, public or private, for expansion, acquisitions or recapitalizations. Our investment approach involves the flexibility to invest in both the equity and debt securities of a company in order to meet its capital needs while enabling existing managers to retain significant equity ownership going forward.  Our ability to invest on a non-control basis provides our management partners with the freedom to execute their business plans and capture substantial equity appreciation created after our investment. As a flexible and value-added partner, Bison Capital provides a full spectrum of financial, strategic and operating resources.  The Principals of Bison Capital have broad experience in investing capital at all levels of the capital structure and have played significant roles in creating equity value for both management teams and institutional shareholders.",,,,,,Active,"Bison Capital makes growth equity investments in fundamentally strong middle-market companies, public or private, for expansion,",2001-01-01,year,,,,,,http://bisoncapital.com,pchu@bisoncapital.com,212.888.8886,,Private Equity Firm,,11,13,,7,5,5,,,,"8,952",-0.3,-0.2,2.6,551,"1,054.94",-39.85%,71,78.51%,2.33,17.27%,33.31%,-20.9%,"14,834,760","2,876,533",24.05%,9,,,,,,,,24380,USD,24380
