Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Neuberger Berman Group,https://www.crunchbase.com/organization/neuberger-berman-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Established in 1939, Neuberger Berman is one of the world's independent and employeecontrolled asset management companies, managing approximately $183 billion in assets as of September 30, 2011. Neuberger Berman provides a broad range of global investment solutions to institutions and individuals through customized separately managed accounts, mutual funds and alternative investment products.",156,http://twitter.com/NeubergerBerman,http://www.linkedin.com/company/neuberger-berman,,,Active,"Neuberger Berman is an independent and employee-controlled asset management company, providing global investment solutions.",1939-01-01,year,1999-10-07,day,,,,http://www.nb.com,kay.so@nb.com,800 223 6448,,Private Equity Firm,,10,12,,4,2,2,,,,"6,310",0.1,0,-1.1,"91,645","148,272.6",-64.58%,149,70.64%,3.08,78.67%,52.66%,-22.45%,"456,119","200,241",78.26%,48,,,23,,,,,38907402,USD,38907402
Olympus Capital Holdings Asia,https://www.crunchbase.com/organization/olympus-capital-holdings-asia,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Olympus Capital Holdings Asia is a leading middle market private equity firm.  Since its establishment in 1997, Olympus Capital has invested approximately US$1.3 billion on behalf of funds and co-investors in approximately 30 portfolio companies throughout Asia, including China, India, Japan and Korea. Target industries include manufacturing, agribusiness, business services, environmental services and financial services. Recent investments include Sichuan Emeishan Special Cement Co. Ltd. (China), Quatrro BPO Solutions (India), Kyoto Kimono Yuzen (Japan), China Zhongwang Holdings Limited (China) and Zhaoheng Hydropower Holdings (China).  Olympus Capital has a team of experienced investment professionals located in offices in Hong Kong, New York, Seoul, Shanghai, Tokyo and New Delhi. This extensive regional infrastructure gives the firm a decided advantage in identifying, structuring, monitoring and adding value to its investments.	 Olympus Capital's global investor base includes leading pension funds, financial institutions, endowments and family offices from North America, Asia, Europe and the Middle East.",4,,,,,Active,"Olympus Capital is a middle-market private equity firm focused on manufacturing, financial, business, and environmental businesses.",1997-01-01,year,,,,,,http://www.olympuscap.com,information@olympuscap.com,,,Private Equity Firm,"Late Stage Venture, Private Equity",11,12,,8,2,2,,,,"7,272",-0.1,0,3.6,"1,838","2,143.63",13.2%,66,-23.37%,3.6,-2.21%,45.09%,13.75%,"6,891,587","-560,782",-7.52%,9,,,8,,,,,2285532,USD,2285532
Veronis Suhler Stevenson,https://www.crunchbase.com/organization/veronis-suhler-stevenson,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Veronis Suhler Stevenson finances private equity and post IPO equity investments.,28,,,,,Active,Veronis Suhler Stevenson finances private equity and post IPO equity investments.,1987-01-01,year,,,,,,http://www.vss.com,,,,Private Equity Firm,"Post-Ipo, Private Equity",12,12,,7,5,5,,,,"11,406",-0.1,0,0.5,"3,059","4,986.73",20.11%,74,-36.96%,2.02,-52.74%,35.3%,-10.6%,"6,103,340","1,034,725",20.41%,33,,,12,,,,,341828,USD,341828
Accretive LLC,https://www.crunchbase.com/organization/accretive-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 1999, Accretive is an industry-defining private investment firm dedicated to creating great companies. Accretive employs a rigorous, systematic approach to analyzing markets and uncovering large opportunities for value creation. The goal of our deep research is to understand a set of customers’ pain points and the variety of offerings brought by the marketplace to solve them. Through this process, we determine if we can create a meaningfully higher value solution for the market. If so, we design a customer-centric business model, ideally with win-win characteristics for all constituents, that is capable of driving the desired outcome. We implement this design by aggressively backing a team of top executives that we hand-pick to build the company from the ground-up or by investing in the growth of an exceptional like-minded enterprise. This approach has resulted in a superior track record of building companies that reinvent industries. Accretive companies have directly created over $8 billion in value shared by customers, our teams, and investors.",9,,http://www.linkedin.com/company/accretive,,,Active,Accretive is an industry-defining private investment firm dedicated to creating great companies.,1999-01-01,year,,,,,,http://www.accretivellc.com/,info@accretivellc.com,(646) 282-1920,,Private Equity Firm,Seed,8,12,,3,2,2,,,,"11,646",-0.1,0.5,-0.1,636,381.66,118.18%,8,92.08%,2,0.24%,47.63%,-2.71%,"14,363,209","-5,595,499",-28.04%,10,,,10,,,,,643189,USD,643189
J.P. Morgan Asset Management,https://www.crunchbase.com/organization/j-p-morgan-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"J.P. Morgan Asset Management is a leading asset manager for individuals, advisors and institutions. Their investment professionals are located around the world, providing strategies that span the full spectrum of asset classes. As one of the largest asset and wealth managers in the world, with assets under management of $1.7 trillion (as of December 31, 2014), they provide global market insights and a range of investment capabilities that few other firms can match.",39,https://www.twitter.com/jpmorgan,https://www.linkedin.com/company/jpmorganassetmanagement,https://www.facebook.com/jpmorgancommunity,,Active,"A leading asset manager for individuals, advisors and institutions.",1984-01-01,year,,,,,,https://am.jpmorgan.com,,,,Private Equity Firm,,11,12,,10,2,2,,,,"12,252",-0.6,-1.1,-0.4,"396,250","404,093.73",-24.01%,97,6.61%,2.25,-2.46%,67.63%,-4.16%,,,,11,,,,,,,,,,
Silverfern Group,https://www.crunchbase.com/organization/silverfern-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The Silverfern Group, a leader in global direct investment was founded in 2001, and is amongst the few truly global middle-market, multi-asset class, investment management firms in the world today.  Through offices in New York, Amsterdam, Frankfurt and Sydney, we invest globally in middle market private equity, real estate, and private debt on behalf of institutional investors and over 65 of the world’s largest and most sophisticated multi-billion-dollar single family offices, and we have a global partnership with the Citibank Private Bank.  Over the last 15 years Silverfern has built two large, global networks that provide private, off-market information flows spanning both markets and industries.  The Silverfern Group creates alpha for its investors by combining these distinctive information flows and resources with the networks of its partners to invest locally, on a global basis. •	Focus in the Americas, Europe and Asia-Pacific; •	Deep Insight from Silverfern’s global investor and manager networks; •	Local, in 23 countries on 5 continents.",86,https://twitter.com/SilverfernGroup,https://www.linkedin.com/company/thesilverferngroup,,,Active,"Silverfern, a leader in active global co-investment, invests in direct private equity and real estate in the Americas, Europe and Asia.",2001-01-01,year,,,,,,http://www.silfern.com/,,,,Private Equity Firm,,10,12,,1,4,4,,,,"12,520",-0.1,0,2.1,489,869.4,-23.63%,9,-69.17%,1.64,-24.52%,35.9%,-14.13%,"16,996,847","3,337,133",24.43%,28,,,10,,,,,152637,USD,152637
Galleon Group,https://www.crunchbase.com/organization/galleon-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in January 1997, The Galleon Group manages a series of funds that specialize in the technology and healthcare industries. Currently The Galleon Group manages five different long/short equity funds: Technology, Healthcare, New Media (Internet), Communications and Life Sciences. The partners of Galleon have significant experience in the technology and health care sectors and, prior to joining Galleon, were senior professionals at Wall Street firms such as Goldman, Sachs & Company, Needham & Company and ING Barings. Galleon's philosophy and approach differs from that of other hedge funds in the fundamental belief that it is possible to deliver superior returns to their investors without employing leverage. Galleon has built an organization where stock picking on both the long and short sides, rather than market timing, is the key to their success.",79,,,,,Active,"Founded in January 1997, The Galleon Group manages a series of funds that specialize in the technology and healthcare industries.",1997-01-01,year,,,,,,http://www.galleongrp.com,info@galleongrp.com,,,Hedge Fund,Late Stage Venture,9,12,,1,6,6,,,,"22,111",0,1.4,-0.2,,136.51,,,,,,,,,,,9,,,,,,,,,,
Cerberus Capital Management,https://www.crunchbase.com/organization/cerberus-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Cerberus Capital Management, L.P. is one of the world’s leading private investment firms with over $30 billion under management.  Founded in 1992, Cerberus has built a highly regarded reputation for its expertise and excellence in deep value and distressed investing.  Cerberus manages funds and accounts for many of the world’s most respected investors.  With one of the strongest and longest-tenured teams of investment and operational professionals in the industry, Cerberus executes a multi-strategy approach in distressed securities and assets, private equity, middle market lending and real estate.  Cerberus directs its global investment strategies from its headquarters in New York City, and draws on the expertise of a network of advisory offices throughout the United States, Europe, and Asia.",585,https://twitter.com/CerberusCapital,https://www.linkedin.com/company/cerberus-capital-management,,,Active,"Cerberus Capital Management is a private investment firm based in New York City with affiliate offices the United States, Europe and Asia.",1992-01-01,year,,,,,,http://www.cerberus.com,info@cerberuscapital.com,212.891.1558,,Private Equity Firm,"Debt, Private Equity",11,11,,7,5,5,,,,"2,133",5.5,3.6,0.3,"23,180","38,908.84",-33.66%,78,-41.12%,5.19,28.88%,41.21%,14.06%,"1,071,768","205,203",23.68%,12,,,,,,,,,,
Long Ridge Equity Partners,https://www.crunchbase.com/organization/long-ridge-equity-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2007, Long Ridge Equity Partners is a private investment firm focused on growth stage investments in the financial services industry. Leveraging deep sector knowledge and an extensive network of industry resources, Long Ridge serves as a value-added partner to high-growth financial services businesses. Over the last decade, Long Ridge’s principals have sponsored some of the most successful growth companies in the financial sector, providing strategic resources and capital to drive profitable expansion. Long Ridge places a strong emphasis on partnership with management, focusing heavily on aligned incentives through equity participation. Long Ridge actively seeks growth capital and special situations investments in a range of financial sub-sectors including financial technology, business services, and specialty finance.",7,,http://www.linkedin.com/company/long-ridge-equity-partners,,,Active,Long Ridge Equity Partners is a private investment firm focused on growth stage investments in the financial services industry.,2007-01-01,year,,,,,,http://www.longridgecap.com,info@longridgecap.com,(212) 951-8651,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity",10,11,,7,4,4,,,,"5,167",-0.6,-1.5,2.9,,71.46,,,,,,,,,,,8,,,,,,,,,,
GSO Capital Partners,https://www.crunchbase.com/organization/gso-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"GSO Capital Partners is a privately owned hedge fund sponsor. The firm primarily provides its services to pooled investment vehicles, corporations, insurance companies, banks, pension funds, endowments, foundations, family offices, and fund of funds. It invests in the alternative investment markets of the United States. The firm primarily invests in of public and private securities employing multiple investment strategies. It focuses its investments on leveraged loans, distressed investments, special situations, capital structure arbitrage, mezzanine securities, and private equity.",185,http://twitter.com/blackstone,https://www.linkedin.com/company/gso-capital-partners,http://www.facebook.com/blackstone,,Active,"GSO Capital Partners is a privately owned hedge fund sponsor. The firm primarily provides its services to pooled investment vehicles,",2004-01-01,year,2008-01-10,day,,,,http://www.gsocap.com,andrew.dowler@blackstone.com,888-756-8443,,Hedge Fund,"Early Stage Venture, Private Equity",9,11,,3,5,5,,,,"5,974",-0.1,1.3,-0.5,,11.6,,,,,,,,,,,11,,,,,,,,,,
Leeds Equity Partners,https://www.crunchbase.com/organization/leeds-equity-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Leeds Equity was one of the first private equity firms to identify businesses operating in the Knowledge Industries as attractive investment opportunities. They currently manage the largest fund focused exclusively on investing in companies within these sectors. Their industry-specific focus offers significant advantages, from origination and sourcing transactions through exiting investments.",30,,http://www.linkedin.com/company/leeds-equity-partners,,,Active,Leeds Equity was one of the first private equity firms to identify businesses operating in the Knowledge Industries as attractive,1993-01-01,year,,,,,,http://www.leedsequity.com,info@leedsequity.com,(212) 835-2000,,Private Equity Firm,Early Stage Venture,8,11,,6,1,1,,,,"9,541",-0.1,-0.6,1,"2,724","2,221.75",45.43%,27,32.26%,2.03,0.57%,49.54%,12.88%,"6,431,888","-1,415,027",-18.03%,20,,,12,,,,,1962682,USD,1962682
Vanterra Capital,https://www.crunchbase.com/organization/vanterra-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,7,,,,,Active,Private Equity firm that manages assets for a diverse investor base of ultra high net worth partners and leading institutions.,2007-01-01,year,,,,,,http://www.vanterra.com,info@vanterra.com,(212) 231-3930,,Private Equity Firm,Private Equity,10,11,,6,2,2,,,,"10,070",-0.1,1.9,1.5,840,495.43,91.87%,11,-94.2%,2.93,-41.03%,39.99%,39.99%,"11,320,220","-2,114,960",-15.74%,4,,,,,,,,,,
Spire Capital,https://www.crunchbase.com/organization/spire-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2000, Spire Capital is an active and experienced private equity firm with an investment focus in small market companies within the business services, information services, media and communications sectors. Spire Capital seeks to lead small market buyout investments in its areas of expertise and believes its deep industry experience and network of relationships are invaluable in helping its portfolio companies to grow and succeed. Spire Capital currently has approximately $600 million in assets under management across two funds.",18,http://twitter.com/spirecapital,http://www.linkedin.com/company/108285,http://www.facebook.com/spirecapital,,Active,"Founded in 2000, Spire Capital is an active and experienced private equity firm with an investment focus in small market companies within",2000-01-01,year,,,,,,http://www.spirecapital.com,info@spirecapital.com,,,Private Equity Firm,Early Stage Venture,9,11,,6,3,3,,,,"11,499",-0.3,-0.2,-0.1,"1,719","1,708.45",-7.56%,4,-91.15%,1.44,-33.01%,78.72%,63.72%,"9,379,083","1,349,634",16.81%,32,,,20,,,,,,,
Global Health Investment Fund (GHIF),https://www.crunchbase.com/organization/the-global-health-investment-fund-ghif,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The Global Health Investment Fund (GHIF) is a $108 million social impact investment fund designed to provide financing to advance the development of drugs, vaccines, diagnostics and other interventions against diseases that disproportionately burden low- and middle-income countries.  GHIF supports late-stage innovations for public health challenges such as malaria, pre-eclampsia, cholera, HIV and river blindness, with an emphasis on infectious diseases and maternal/infant health issues that cause significant morbidity and mortality in resource-limited settings.  GHIF may also make investments that improve or expand access to existing products—such as developing pediatric formulations of approved therapeutics or improving the stability of widely-used global health vaccines. As an investment fund with a limited time-horizon, GHIF seeks opportunities that have a high probability of successful commercialization within two or three years.  Products with “dual market” potential are of greatest interest; i.e., those that will have a clear impact on public health in developing countries but also have value in high-income countries.  High-volume / low-margin products, such as essential vaccines, are also of significant interest. GHIF employs a range of investment structures including mezzanine debt, convertible debt, preferred equity and project financing with an average investment target of approximately $10 million per project.  Each GHIF project must advance the Fund’s social impact objectives and demonstrate the ability to achieve commercial success.",,,,,,Active,"Impact investment fund established to finance late-stage development of new drugs, vaccines and diagnostics for public health challenges",2012-03-30,day,,,,,,http://www.ghif.com,admin@ghif.com,,,Private Equity Firm,"Debt, Late Stage Venture, Post-Ipo, Private Equity",10,11,,4,4,4,,,,"14,406",0.6,-0.1,0,303,"1,749.35",-65.84%,44,-41.08%,3.41,71.65%,39.7%,-17.18%,"17,834,280","6,008,680",50.81%,26,,,10,,,,,,,
CIP Capital,https://www.crunchbase.com/organization/cip-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"CIP Capital is a private equity firm focused on investing in growth-oriented, middle-market companies across the Business Information and Tech-Enabled Services markets in North America. We seek to invest in proven, profitable businesses that provide their customer bases with critical information, proprietary content and value-added outsourced services. We invest in companies that take advantage of specific trends that are shaping the economy’s transition to an information-driven and service-based model: outsourcing, digitization and globalization.  Targeted sectors for investment include: B2B information services, marketing services, tech-enabled services and knowledge services.  For more information please visit us at www.cip-capital.com.",11,http://twitter.com/CIP_CAPITAL,,,,Active,"CIP Capital, a private equity firm, focuses on investing in middle-market companies in the business information and technology industries.",2010-01-01,year,,,,,,http://www.cip-capital.com,info@cip-capital.com,,,Private Equity Firm,,9,10,,6,3,3,,,,"4,481",-0.4,4.1,5.1,"1,927","1,984.77",55.72%,98,159%,6.38,99.04%,31.11%,4.9%,"5,702,807","-3,585,600",-38.6%,10,,,10,,,,,21442,USD,21442
Centana Growth Partners,https://www.crunchbase.com/organization/centana-growth-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Centana Growth Partners is a private equity firm focused on providing growth equity and venture capital to companies in the financial services ecosystem. The firm’s partners bring decades of investing and operating experience, built on the backbone of specialized knowledge and deep domain expertise in our sectors. Over time our team has developed an extensive network with leading players and institutions in the industry, providing our companies the opportunity to accelerate growth and take their businesses to the next stage.",12,,,,,Active,"Centana Growth Partners, a private equity firm, provides growth equity and venture capital to companies in the financial services sector.",2015-01-01,year,,,,,,http://www.centanagrowth.com/,info@centanagrowth.com,(212) 256-8450,,Private Equity Firm,,9,10,,8,1,1,,,,"4,533",0.7,1.8,1,976,"1,045.95",51.97%,21,-0.72%,1.51,-26.08%,56.09%,33.54%,"12,457,348","-1,401,012",-10.11%,4,,,11,,,,,,,
Crestview Partners,https://www.crunchbase.com/organization/crestview-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Crestview Partners is a private equity firm focused on middle-market contrarian and distressed investments, and special situations. The company specializes in companies based in the media, energy, financial services, healthcare, and industrials sectors. Crestview Partners was founded by Barry Volpert in 2004 and is based in New York, United States.",54,,,,,Active,"Crestview Partners, a private equity firm, focuses on middle-market contrarian and distressed investments, and special situations.",2004-01-01,year,,,,,,http://www.crestview.com,information@crestview.com,(212) 521-4815,,Private Equity Firm,,10,10,,5,9,9,,,,"5,914",-0.1,2.7,-1,"10,243","9,993.65",-30.65%,32,91.47%,2.58,69.13%,32.09%,-4.57%,"2,482,870","55,341",2.28%,9,,,13,,,,,90118981,USD,90118981
Kingdon Capital,https://www.crunchbase.com/organization/kingdon-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Kingdon Capital Management, L.L.C. is an employee owned hedge fund sponsor. The firm provides its services to high net worth individuals and institutional clients. It invests in the public equity, fixed income, and alternative investment markets across the globe. The firm invests in growth and value stocks of all-cap companies. It also invests in currency futures and options and long/short strategies to hedge its client's risks. It employs a top-down approach to select the economies and fundamental and technical analysis with a bottom-up stock picking approach to make investments. The firm conducts in-house research to make its investments. Kingdon Capital Management was founded in 1983 and is based in New York City.",5,,,,,Active,"Kingdon Capital Management, L.L.C. is an employee owned hedge fund sponsor. The firm provides its services to high net worth individuals",1983-01-01,year,,,,,,http://www.kingdon.com,info@kingdon.com,,,Hedge Fund,"Early Stage Venture, Late Stage Venture",9,10,,2,8,8,,,,"7,760",0.3,1.2,1.9,204,177.55,-4.38%,,,1,0%,100%,0%,"26,495,221","858,018",3.35%,6,,,,,,,,,,
Napier Park Global Capital,https://www.crunchbase.com/organization/napier-park-global-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Napier Park Global Capital is an independent alternative asset management firm with a core focus on alternative credit and structured equity investments that manages approximately $6.7 billion. The firm manages a diversified product mix including hedge funds, bespoke client separate accounts, private investments and CLOs for large, sophisticated institutional investors. Financial Partners seeks to provide primary, secondary and special situations capital to financial services businesses and companies servicing financial institutions. The strategy provides equity, debt or hybrid capital for event, special situation, or growth, acquisition or recapitalization financings.",11,,,,,Active,Napier Park Global Capital is an independent alternative asset management firm with a core focus on alternative credit and structured,,,,,,,,http://www.napierparkglobal.com,ir@napierparkglobal.com,(212) 235-0700,,Private Equity Firm,Late Stage Venture,8,10,,7,2,2,,,,"9,037",0,0.4,0.3,"1,229","2,353.97",4.14%,187,27.92%,1.92,-40.1%,39.95%,-3.07%,"10,366,924","1,434,433",16.06%,14,,,6,,,,,1896884,USD,1896884
TZP Group,https://www.crunchbase.com/organization/tzp-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"TZP Group is a private equity firm focused on control investments in US-based business and consumer services companies with enterprise values generally up to $200 million. TZP targets companies with solid historical profitability and sustainable value propositions, and aims to be a ""partner of choice"" for business owners and management teams.  TZP seeks to invest primarily in closely held, private companies where the owners desire to retain a significant stake and partner with an investor with complementary operating and financial skills to accelerate company growth, increase profitability and maximize the value of their retained stake.",16,,,,,Active,TZP Group is a private equity firm focused on control investments in US-based business and consumer services companies.,2007-01-01,year,,,,,,http://www.tzpgroup.com,info@tzpgroup.com,(212) 398-0300,,Private Equity Firm,"Early Stage Venture, Private Equity",10,10,,6,1,1,,,,"9,451",0.3,0.8,0.4,"2,527","1,868.91",62.89%,83,-77.78%,3.67,-41.37%,40.56%,19.01%,"5,441,155","-1,139,842",-17.32%,7,,,,,,,,1461542,USD,1461542
RedBird Capital Partners,https://www.crunchbase.com/organization/redbird-capital-partners-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"RedBird Capital Partners is a North America-based principal investment firm focused on providing flexible, long-term capital to help entrepreneurs grow their businesses. Based in New York and Dallas, RedBird seeks investment opportunities in growth-oriented private companies in which its capital, investor network and strategic relationships can help prospective business owners achieve their corporate objectives. RedBird’s private equity platform connects patient capital with business founders and entrepreneurs to help them outperform operationally, financially and strategically. For more information, go to www.RedBirdCap.com.",22,,https://www.linkedin.com/company/9298002?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A2-1-2%2CtarId%3A1427591711734%2Ctas%3Aredbird+ca,,,Active,RedBird Capital Partners is a New York and Dallas based principal investment firm.,2013-07-01,day,,,,,,http://www.redbirdcap.com/,info@redbirdcap.com,212-235-1000,,Private Equity Firm,,10,10,,1,1,1,,,,"10,770",-0.2,-0.3,0.7,"5,179","4,322.34",161.13%,164,-1.56%,5.03,-1.45%,31.21%,6.46%,"3,132,979","-2,552,711",-44.9%,23,,,,,,,,211635,USD,211635
NewWorld Capital Group LLC,https://www.crunchbase.com/organization/newworld-capital-group-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,3,https://twitter.com/NewWorldCapital,https://www.linkedin.com/company/new-world-capital-group,,,Active,NewWorld Capital Group is a private equity firm focused on investments in the environmental opportunities sector.,2009-01-01,year,,,,,,http://www.newworldcapital.net,info@newworldcapital.net,212-486-3400,,Private Equity Firm,"Late Stage Venture, Private Equity",10,10,,2,6,6,,,,"16,252",-0.1,1.2,1.6,611,565.79,-23.8%,210,184.51%,4.39,45.48%,53.83%,42.05%,"13,724,079","2,103,359",18.1%,13,,,7,,,,,99556,USD,99556
Alliance Consumer Growth,https://www.crunchbase.com/organization/alliance-consumer-growth,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Alliance Consumer Growth (“ACG”) is a private equity firm which provides growth capital and value-added partnership to the most promising young consumer, retail and restaurant brands.",6,,,,,Active,Alliance Consumer Growth (“ACG”) is a private equity firm which provides growth capital and value-added partnership to the most promising,2011-01-01,year,,,,,,http://www.acginvestors.com,info@acginvestors.com,(212) 940-9631,,Private Equity Firm,,10,10,,4,3,3,,,,"19,428",-0.3,4.2,4.3,,,,,,,,,,,,,4,,,,,,,,,,
Greenhill Capital Partners,https://www.crunchbase.com/organization/greenhill-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Greenhill Capital Partners is an independent investment bank that provides financial advice globally on significant mergers, acquisitions, restructurings, financings and capital advisory to corporations, partnerships, institutions, and governments. It advises companies on a wide range of transactions, including buy-side, sell-side, mergers, defense against activist investors and hostile acquirers, and other confidential or special situations. Greenhill Capital Partners specializes in capital structure advisory, pre-emptive recapitalizations, acquisitions and sales of distressed companies and assets, and debt and equity restructuring. It is active in many markets with its corporate advisory activity, including North and South America, Europe, Japan, and Australia. Greenhill Capital Partners was founded in 1996 by Robert F. Greenhill and Robert H. Niehaus.",1,,,,,Active,"Greenhill Capital Partners provides financial advice globally on mergers, acquisitions, restructurings, financings, and capital advisory.",1996-01-01,year,,,,,,,,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",10,10,,6,3,3,,,,"24,448",-0.4,-0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Arena Capital Partners,https://www.crunchbase.com/organization/arena-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Closed,Arena Capital Partners is a private equity firm specializing in investments in small middle market firms.,1997-01-01,year,,,,none,,http://www.arenafund.com,,(212)735-8500,,"Private Equity Firm, Venture Capital",Early Stage Venture,9,10,,5,3,3,,,,"25,255",-0.2,-0.1,0,,,,,,,,,,,,,3,,,,,,,,,,
Lexington Partners,https://www.crunchbase.com/organization/lexington-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Lexington Partners is the one of the world's largest and most successful independent managers of secondary private equity and co-investment funds.,92,https://twitter.com/LexingtonLP,https://www.linkedin.com/company-beta/44759/,https://www.facebook.com/Lexington-Partners-136190359727963/,,Active,Lexington Partners is one of the world's largest independent manager of secondary private equity and co-investment funds.,1994-01-01,year,,,,,,http://www.lexingtonpartners.com,info@lexpartners.com,(212)754-0411,,Private Equity Firm,"Private Equity, Secondary Market",9,9,,4,3,3,,,,"5,631",-0.5,-0.9,4.4,"2,432","3,654.58",-5.96%,19,-24.59%,2.16,21.25%,37.75%,-19.96%,"6,870,826","179,716",2.69%,28,,,,,,,,15158,USD,15158
Highbridge Capital Management,https://www.crunchbase.com/organization/highbridge-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"HCM is a global alternative investment management firm launched in 1992.  Since its inception, the company has developed a diversified investment platform that includes hedge funds, traditional investment management products and debt and private equity investments with longer-term holding periods.  With over 300 employees, including almost 100 investment professionals, HCM manages approximately $21 billion of capital for some of the world's most prominent institutional investors, public and corporate pension funds, endowments, foundations and family offices.",10,,,,,Active,"HCM is a global alternative investment management firm launched in 1992. Since its inception, the company has developed a diversified",1992-01-01,year,,,,,,http://www.highbridge.com,press@highbridge.com,212 287 4000,,"Hedge Fund, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",8,9,,1,7,7,,,,"12,659",0.7,1.4,-0.2,"3,257","2,637.04",111.68%,133,13.14%,2.84,3.57%,64.55%,29.85%,"5,177,771","-2,856,556",-35.55%,3,,,3,,,,,,USD,
Bedrock Capital,https://www.crunchbase.com/organization/bedrock-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Bedrock is an early stage venture capital firm in search of narrative violations: technology businesses that are overlooked or underestimated because they are incongruent with popular narratives. The firm is primarily focused on leading Series A and B rounds.,2,,https://www.linkedin.com/company/27113302/,https://www.facebook.com/pg/BedrockCap,,Active,Bedrock Capital is an investment firm that supports and finances 'one-of-a-kind companies'.,2017-01-01,year,,,,,,http://www.bedrockcap.com,info@bedrockcap.com,,,"Private Equity Firm, Venture Capital","Private Equity, Venture",9,9,,5,,,,,,"15,834",-0.3,4.2,-0.5,"6,610","5,637.75",-43.09%,217,43.55%,5.48,39.92%,36.51%,-0.46%,"2,340,743","629,820",36.81%,23,,,,,,,,,,
Ridgeback Capital,https://www.crunchbase.com/organization/ridgeback-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,1,,,,,Active,Ridgeback Capital is a New York-based private investment company that finances public equity markets.,,,,,,,,http://www.ridgebackcap.com,info@ridgebackcap.com,212 624 2600,,Private Equity Firm,,9,9,,2,8,8,,,,"20,784",0,1.1,0.4,,907.29,,,,,,,,,,,10,,,,,,,,,,
