Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Liberty Global,https://www.crunchbase.com/organization/liberty-global,"Englewood, Colorado, United States",,,"Greater Denver Area, Western US",,"Liberty Global, Inc. provides video, voice, and broadband Internet services primarily in Europe, Japan, and Chile. The company offers various broadband distribution services over its cable television systems, including video, broadband Internet access, and telephony. It also provides video services through direct-to-home satellite or multi channel multipoint distribution systems; analog video services consisting of basic programming and expanded basic programming; digital cable services comprising basic programming and premium services, as well as pay-per-view programming, including video-on-demand and near-video-on-demand, digital video recorders, and high definition television services; and broadband Internet access services. In addition, Liberty Global provides telephony services that include circuit switched telephony services and voice-over-Internet-protocol (VoIP) telephony services, as well as offers mobile telephony services using third party networks. Further, it owns programming networks that provide video programming channels to multi channel distribution systems owned by it and by third parties. As of December 31, 2008, Liberty Global owned and operated networks that passed approximately 34,275,100 homes, as well as served approximately 15,608,200 video subscribers, 6,201,300 broadband Internet subscribers, and 4,644,300 telephony subscribers. The company was founded in 2004 and is based in Englewood, Colorado.","1,175",https://twitter.com/libertyglobal,https://www.linkedin.com/company/liberty-global/,https://www.facebook.com/LibertyGlobal/,,Active,"Liberty Global is an international cable company providing television, broadband internet and telephony services.",2004-01-01,day,2013-06-21,day,,,,http://www.lgi.com,,303 220 6600,,Corporate Venture Capital,,20,24,,7,5,5,,,,"1,522",4,1.3,6.5,499,"1,405.51",-60.7%,0,,2,100%,0%,-41.66%,"16,091,167","1,381,956",9.4%,17,,,2,0,2,,Telecommunications,,,
Vision Ridge Capital Partners,https://www.crunchbase.com/organization/vision-ridge-partners,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"Vision Ridge Partners advises and invests in transformative growth companies with a focus on sustainability. Vision Ridge Partners is a venture capital firm specializing in clean tech and clean energy investments in renewable energy, green building, future utility business models and advanced transportation sectors. The firm was founded in 2008 and is based in Boulder, Colarado.",31,,,,,Active,Vision Ridge Capital Partners invests in growth companies within the sustainable energy sector and is a Colorado-based investment firm.,2008-01-01,year,,,,,,http://www.vision-ridge.com,info@vision-ridge.com,720-616-6506,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",13,24,,4,6,6,,,,"10,336",0.5,0.9,-0.4,188,"1,505.24",-85%,67,68.7%,5,5.76%,,,"20,201,409","12,489,803",161.96%,5,,,,,,,,,,
Blackhorn Ventures,https://www.crunchbase.com/organization/blackhorn-ventures,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,,6,,https://www.linkedin.com/company/blackhorn-ventures/,,,Active,Blackhorn Ventures is an early stage venture firm that invests in companies using cutting edge engineering to improve resource productivity.,2016-01-01,year,,,,,,http://www.blackhornvc.com,,,,Venture Capital,"Early Stage Venture, Seed",21,23,,5,1,1,,,,"4,303",-0.5,-0.9,-0.2,"5,651","1,702.41",574.81%,45,-22.47%,3,-14.24%,23.45%,6.04%,"3,980,389","-6,553,192",-62.21%,25,,,,,,,,,,
Ibex Investors,https://www.crunchbase.com/organization/ibex-investors,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"Ibex Investors is a US-based investment firm targeting outsized returns through niche, non-correlated, differentiated strategies.  They proactively seek out markets and opportunities commonly dismissed as too difficult or too different.  Located in Denver, New York, and Israel, they pride ourselves on finding the hidden gems often overlooked by others. Their focus areas currently include International (Israel), Quantitative (Behavioral Finance), Thematic (Driverless Cars), and Segmented (Microcaps) strategies.",6,https://twitter.com/ibexinvestors?lang=en,https://www.linkedin.com/company/ibex-investors-llc/,,,Active,Ibex Investors is an investment firm.,2003-01-01,year,,,,,,https://www.ibexinvestors.com/#welcome1,info@ibexinvestors.com,+ 1 (303) 500-8821,,"Hedge Fund, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",16,23,,10,5,5,,,,"4,989",-0.7,-1.3,9.4,443,971.39,-71.65%,10,194.44%,1.54,-61.67%,45.72%,34.67%,"18,474,521","10,293,117",125.81%,19,,,,,,,,20060,USD,20060
Telluride Venture Accelerator,https://www.crunchbase.com/organization/telluride-venture-accelerator,"Telluride, Colorado, United States",,,Western US,,"TVA is a mentor-driven accelerator based in Telluride, Colorado. We accelerate businesses by providing seed funding, co-working space, access to world-class mentors and entrepreneurs in residence, plus a capstone event where each company can pitch for follow-on investment from Telluride’s angel network and dedicated venture capital funds, including the Telluride Venture Fund. From our annual competition we select up to six entrepreneurs ready to accelerate their businesses and attend our five-month, immersive program in Telluride. We invest $30,000 (plus up to an additional $8000 for transportation and lodging) in return for a 4% stake. We prioritize companies producing cutting-edge technological products and services in these focus areas:  •	Outdoor recreation  •	Tourism  •	Natural, organic products  •	Health and healthy living  •	Energy, water and education The ideal candidate has a solid business model, a high-growth business idea, under $1M in revenue, and a desire to work hard and leverage a unique learning opportunity. For a full list of mentors please visit: http://www.tellurideva.com/mentor-list/",10,http://twitter.com/tellurideva,http://www.linkedin.com/company/telluride-venture-accelerator,http://www.facebook.com/TellurideVentureAccelerator,,Active,"Telluride Venture Accelerator, a Colorado-based mentor-driven company, offers seed funding, co-working space, and networking opportunities.",2012-10-01,day,,,,,,http://www.tellurideva.com,investors@tellurideva.com,(970) 728-8717,,Accelerator,Seed,19,20,,,1,1,,2017-12-01,16,"13,535",0,0.2,-0.1,595,706.7,-9.29%,99,93.17%,7.38,224.52%,5.7%,-20.18%,"10,713,218","-2,632,261",-19.72%,19,,,,,,,,495601,USD,495601
eonCapital,https://www.crunchbase.com/organization/eonbusiness-venture-capital,"Centennial, Colorado, United States",,,"Greater Denver Area, Western US",,"eonCapital is a Colorado-based venture capital investment firm focused on innovative SaaS-based startups. It assists entrepreneurs in launching and developing various web-based businesses, providing them with internet marketing strategy and web development services.",2,http://twitter.com/eonbusiness,http://www.linkedin.com/company/eonbusiness,,,Active,eonCapital is a Colorado-based venture capital investment firm focused on innovative SaaS-based startups.,1997-01-01,year,,,,,,http://www.eoncapital.com/,inquiry@eoncapital.com,303.850.9300,,Venture Capital,"Debt, Early Stage Venture, Seed",18,20,,2,4,4,,,,"21,746",1.3,2,2.1,363,289.53,-28.42%,189,"4,413.93%",1.51,16.11%,49.12%,-20.93%,"19,721,477","2,530,400",14.72%,6,,,4,,,,,,,
iSherpa Capital,https://www.crunchbase.com/organization/isherpa-capital,"Greenwood Village, Colorado, United States",,,"Greater Denver Area, Western US",,"iSherpa Capital invests in seed-stage and early-stage companies, while providing follow-on financing throughout the company's life cycle. Their methodology is to combine traditional venture capital resources with an innovative process and metrics-focused approach to help build sustainable technology businesses.",2,,,,,Active,"iSherpa Capital invests in seed-stage and early-stage companies, while providing follow-on financing throughout the companyâ€™s life cycle.",,,,,,,,http://www.isherpa.net,info@isherpa.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",13,19,,5,5,5,,,,"28,706",-0.3,-0.4,-0.4,,,,,,,,,,,,,8,,,,,,,,,,
Voqal,https://www.crunchbase.com/organization/voqal-education,"Longmont, Colorado, United States",,,"Greater Denver Area, Western US",,"Voqal is a national collaboration of EBS (Educational Broadband Service) licensees. We use our position as stewards of a public resource — EBS spectrum — to build an educated and engaged public. Voqal makes grants and impact investments, expands internet access and digital equity, offers fellowships and work to protect the public airwaves. Our efforts focus on the education and enrichment of all, not just those who are well-off socially, economically and politically.",2,https://twitter.com/voqal,https://www.linkedin.com/company/voqal/about/,https://www.facebook.com/voqalorg,,Active,"Investing in Education, Democracy and Social Justice",1983-01-01,year,,,,,,http://www.voqal.org,,,,"Entrepreneurship Program, Micro VC","Convertible Note, Early Stage Venture, Grant, Non Equity Assistance, Seed",16,18,,,,,,,,"2,330",0,8.8,9.7,"1,268","1,915.35",-42.03%,58,49.24%,3.34,73.18%,23.02%,-34.77%,"8,752,639","1,509,019",20.83%,,,,15,,,,,,,
Tahoma Ventures,https://www.crunchbase.com/organization/tahoma-ventures,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"Tahoma Ventures offers early stage capital to IT technology startups. The investments of the company are LineRate Systems, IronCore Labs, AutoMox, Stream.io, Section.io, Kentik Technologies, Kazan Networks, Bold Metrics. Tahoma Ventures is a U.S.-based company that was founded in 2013 by John Ives.",,https://twitter.com/jives,,,,Active,Tahoma Ventures provides early stage capital to IT technology startups.,2013-01-14,day,,,,,,http://www.tahomaventures.com,,,,Venture Capital,"Early Stage Venture, Seed",11,18,,4,3,3,,,,"7,916",1.9,6,5.7,151,104.7,,33,,2,,,,"26,093,856",,,4,,,,,,,,,,
Anschutz Investment,https://www.crunchbase.com/organization/anschutz-investment,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"You might say that Denver multibillionaire Philip Anschutz is on a Qwest. His holding company, with investments in over 100 companies, includes a stable of entertainment, media, and sports businesses. Through Anschutz Entertainment Group (AEG), Anschutz owns sports and entertainment centers throughout the US, as well as hockey, soccer, and other pro teams in the US and Europe. It promotes concerts and other events as well. Other Anschutz holdings include movie chain Regal Entertainment Group, newspaper companies The San Francisco Examiner and The Washington Examiner, and the family-oriented Anschutz Film Group. Anschutz, who founded the firm in 1958, made his first fortune from oil on his Utah/Wyoming ranch. He also founded Qwest Communications.",,,,,,Active,"You might say that Denver multibillionaire Philip Anschutz is on a Qwest. His holding company, with investments in over 100 companies,",,,,,,,,http://www.anschutz-exploration.com,,303.298.1000,,Venture Capital,"Early Stage Venture, Late Stage Venture",14,17,,4,6,6,,,,"8,258",0.7,1.6,2.3,445,"1,436.29",-67.23%,87,540.2%,1.54,35.49%,46.45%,-1.55%,"17,973,650","6,167,541",52.24%,11,,,,,,,,97357444,USD,97357444
Cascade Investment,https://www.crunchbase.com/organization/cascade-investment,"Colorado Springs, Colorado, United States",,,Western US,,"Cascade Investment Group, Inc are investment professionals, with over 100 years of combined investment experience, who have established an investment firm that puts the interests of the client and investment manager on the same side of the table. When asked to define their basic philosophy, the following statement best describes what we believe: An investment portfolio is as individual as every client is. It should be designed to compliment the client's particular needs and objectives, whatever they may be. Criteria for safety of principal, current income, growth of capital, and total return should be what directs and controls the management of all investment assets.",32,,https://www.linkedin.com/company-beta/384680/,,,Active,"Cascade Investment Group, Inc are investment professionals with over 100 years of combined investment experience.",1985-01-01,year,,,,,,http://www.ciginc.net,,800.984.9074,,Family Investment Office,Early Stage Venture,11,17,,2,2,2,,,,"8,769",0.5,1.1,0,"1,267","4,874.51",-36.14%,26,-81.72%,2.56,5.13%,38.64%,-20.25%,"9,440,140","2,277,221",31.79%,37,,,,,,,,96119,USD,96119
GF Private Equity,https://www.crunchbase.com/organization/gf-private-equity,"Durango, Colorado, United States",,,Western US,,,12,,,,,Active,"GF Private Equity Group is a private equity and venture capital firm specializing in investments in incubation, early stage venture capital.",2003-01-01,year,,,,,,http://www.gfprivateequity.com,info@sugf.com,(866) 304-0016,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity",11,17,,6,7,7,,,,"28,717",0.8,0.6,0,149,24.88,,86,,7,,,,"20,698,382",,,7,,,,,,,,,,
Iron Gate Capital (IGC),https://www.crunchbase.com/organization/iron-gate-capital,"Louisville, Colorado, United States",,,"Greater Denver Area, Western US",,"Formed by operators, for operators, IGC invests $3 - 10 million in B2B tech category leaders in the USA. Companies need to have revenues between $2 - 10M and prospects for 35 - 50% growth. Our LP base is an impressive group of current or retired CEOs/Presidents/Executives of highly successful companies across a range of industries. We bring ""smart hustle"" to diligence, selection and Boards post investment. ",5,,,,,Active,"Unique VC formed by operators, for operators. Invest in ""early growth"" and ""mid-stage venture"" deals in the USA. Back B2B tech leaders.",2005-01-01,year,,,,,,http://irongatecapital.com,info@irongatecapital.com,303-395-1335,,"Private Equity Firm, Venture Capital","Late Stage Venture, Private Equity, Venture",9,16,,4,3,3,,,,"11,269",-0.1,-0.1,-2.9,174,256.82,-63.05%,285,237.33%,3.06,14.37%,27.46%,27.46%,"22,978,688","7,902,880",52.42%,20,,,,,,,,,,
Three Leaf Ventures,https://www.crunchbase.com/organization/broe-group,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"Founded in 1972, the Broe Group practices investing with patience to optimally realize value for entrepreneurs and stakeholders it partners with.   The Broe Group invests with technology and healthcare technology firms to complement its portfolio of asset heavy holdings in the transportation, real estate and energy industries. As a long term partner, the Broe Group provides entrepreneurs with resources beyond capital with access to a diverse network of individuals and organizations.",9,,,,,Active,"Operating within the Broe Group family of companies, Three Leaf Ventures invests and supports early to late stage technology companies.",2013-01-01,year,,,,,,http://www.threeleafventures.com,,,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Seed",10,15,,2,1,1,,,,"12,371",-0.2,-0.2,0.2,151,224.2,2.18%,212,,4,300%,0%,-100%,"23,081,493","-5,930,989",-20.44%,15,,,,,,,,,,
Crossroads Capital,https://www.crunchbase.com/organization/keating-capital,"Greenwood Village, Colorado, United States",,,"Greater Denver Area, Western US",,"Crossroads Capital is a closed-end fund regulated as a business development company under the Investment Company Act of 1940, as amended (the ""1940 Act""). Its investment objective is to maximize total return by generating current income from debt investments and, to a lesser extent, capital appreciation from equity and equity-related investments. ",1,,,,,Active, Crossroads Capital is a closed-end fund regulated as a business development company under the Investment Company Act of 1940.,2008-05-01,day,2011-12-23,day,,,,http://www.bdcv.com,info@xroadscap.com,(402) 261-5345,,Corporate Venture Capital,,14,15,,8,7,7,,,,"21,243",0.2,0.7,-0.2,,,,,,,,,,,,,11,,,,,,,,,,
Techstars Anywhere Accelerator,https://www.crunchbase.com/organization/techstars-anywhere-accelerator,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"Techstars Anywhere provides a full Techstars program through a virtual accelerator experience. Founders follow the proven Techstars approach to accelerate their business and #domorefaster. The investment they make in each company in capital, time, and network is exactly the same as every other Techstars accelerator.",,,,,,Active,Techstars Anywhere is provides a full Techstars program through a virtual accelerator experience.,,,,,,,,https://www.techstars.com/programs/anywhere-program/,,,,Accelerator,"Early Stage Venture, Seed",15,15,,,,,,2019-10-13,13,"27,850",-0.1,-0.1,-0.3,,,,,,,,,,,,,37,,,,,,,,,,
Wolf Ventures,https://www.crunchbase.com/organization/wolf-ventures,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,,1,,,,,Active,Wolf Ventures is a venture capital firm specializing in early stage and growth capital investments.,,,,,,,,http://www.wolfventures.com/,,,,Venture Capital,Late Stage Venture,8,14,,1,5,5,,,,"17,945",0,-0.1,0,,,,,,,,,,,,,8,,,,,,,,,,
Star Power Partners LLC,https://www.crunchbase.com/organization/star-power-partners-llc,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"Star Power Partners II is a fund backed by well known investors including Draper Associates, the Foundry Group, Iron Gate Capital, Landscape Capital, Right Side Capital, Silicon Valley Bank and Walt Winshall.",,,,,,Active,"Star Power Partners is a mentorship-driven, startup accelerator and seed fund based in Boulder, Colorado.",2014-12-12,day,,,,,,,,,,Fund Of Funds,Seed,13,14,,1,2,2,,,,"25,034",-0.1,-0.3,-1.4,,,,,,,,,,,,,,,,,,,,,,,
Roser Ventures,https://www.crunchbase.com/organization/roser-ventures,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,,2,,,,,Active,"Based in Boulder, Colorado, Roser Ventures is focused on early-stage companies in the information technology space.",1987-01-01,year,,,,,,http://www.roserventures.com,croser@roserventures.com,(303) 413-8578,,Venture Capital,"Late Stage Venture, Seed",10,14,,1,4,4,,,,"33,156",0.6,1,0,,51.47,,,,,,,,,,,5,,,,,,,,,,
Hexagon Investments,https://www.crunchbase.com/organization/hexagon-investments,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"Hexagon, a private investment firm, was co-founded in 1992 by Scott Reiman, who now serves as the CEO. Although Hexagon's offices are located in Denver and Milwaukee, the company has a proven track record of successful investments across the globe. Reiman and Hexagon's highly-skilled team of professionals have managed a diverse portfolio of successful investments spanning a variety of sectors, primarily in direct investments, energy and minerals, private equity and real estate.",9,,,,,Active,"Founded in 1992, Hexagon Investments is a principal investment firm specialized in private equity and direct investments.",1992-01-01,year,,,,,,http://www.hexagoninc.com,,(262) 696-4455,,Private Equity Firm,,10,13,,1,8,8,,,,"16,877",0.2,0.5,1.1,151,121.84,-3.15%,234,330.9%,5,66.67%,,,"21,941,225","-1,672,056",-7.08%,26,,,,,,,,13547,USD,13547
Blue Note Ventures,https://www.crunchbase.com/organization/blue-note-ventures,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,,2,https://www.twitter.com/bluenotevc,,,,Active,"An early stage venture capital fund, investing in great technology companies and serving entrepreneurs.",2015-01-01,year,,,,,,http://bluenotevc.com,info@bluenotevc.com,,,Venture Capital,"Early Stage Venture, Seed",8,13,,2,,,,,,"17,823",-0.2,0.1,0.6,,273.31,-100%,,,,,,,,,,5,,,,,,,,,,
The Colorado Impact Fund,https://www.crunchbase.com/organization/the-colorado-impact-fund,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"The Colorado Impact Fund is a private equity fund dedicated to supporting local companies that generate consistent investment returns in addition to positive community outcomes. Their investors include some of Colorado’s most respected executives, families, foundations and corporations, each of whom is committed to making a difference in the State of Colorado and beyond. Managed by an affiliate of Vestar Capital Partners, the Colorado Impact Fund provides growth capital to entrepreneurs who have developed compelling business models that drive meaningful financial returns and community impact. Their team is committed to helping portfolio companies reach their potential. Their  investment strategy leverages their collective experiences, resources, and networks to help Colorado entrepreneurs create exceptional and lasting companies. Energy and passion are core to who they are and they seek to partner with entrepreneurs and company builders equally dedicated to accelerating their businesses.",3,https://twitter.com/COImpactFund,https://www.linkedin.com/company/colorado-impact-fund,,,Active,The Colorado Impact Fund is a venture capital fund dedicated to supporting local companies that generate consistent investment returns.,2014-01-01,year,,,,,,http://coloradoimpactfund.com,INFO@COLORADOIMPACTFUND.COM,303.226.1717,,Venture Capital,,9,13,,5,1,1,,,,"18,053",0.3,1.4,-0.5,390,548.71,-45.19%,420,91.16%,6.14,81.92%,0%,-41.36%,"13,870,888","1,829,097",15.19%,17,,,,,,,,,,
Startup Next,https://www.crunchbase.com/organization/startup-next,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"Startup Next is a Techstars program, that prepares startups for accelerators and seed investment, by providing high quality mentorship and leveraging a global network of investors, mentors and founders.",64,http://twitter.com/StartupNext,https://www.linkedin.com/company/techstars,http://www.facebook.com/SWNEXT,,Active,Startup Next was a Techstars Startup Program that prepares startups for accelerators and seed investors.,,,,,,,,http://www.startupnext.co/,support@f6s.com,,,Entrepreneurship Program,"Early Stage Venture, Non Equity Assistance, Seed",12,12,,,,,On-Site,2016-09-04,5,"16,243",0.1,-0.2,-0.3,,222.73,,,,,,,,,,,3,,,,,,,,,,
3Lines,https://www.crunchbase.com/organization/3lines,"Greenwood Village, Colorado, United States",,,"Greater Denver Area, Western US",,"3Lines fund is investing in Artificial Intelligence, IoT, and SaaS Software technology in USA and Agricultural and Food Processing Technology investments in India.",,https://twitter.com/threelinesus,,https://www.facebook.com/threelinesus,,Active,3Lines is a multi-region venture fund with a focus of advanced software technology in USA and in India.,2016-02-26,day,,,,,,https://3lines.vc/,,,,"Accelerator, Micro VC, Venture Capital","Early Stage Venture, Seed",11,11,,2,,,,2016-09-30,,"6,026",0.4,4.7,3.3,90,118.41,,,,1,,100%,,"31,609,514",,,6,,,,,,,,,,
Edovate Capital,https://www.crunchbase.com/organization/edovate-capital,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,,2,https://www.twitter.com/grahamforman,https://www.linkedin.com/company/edovate-capital,https://www.facebook.com/edovatecapital,,Active,Edovate Capital is a seed and early stage venture capital company that invests in the education sector.,2013-01-01,year,,,,,,http://www.edovatecapital.com,,,,Venture Capital,"Early Stage Venture, Seed",11,11,,,2,2,,,,"20,528",0.2,-0.1,0.2,,145.4,,,,,,,,,,,23,,,,,,,,,,
GAN Ventures,https://www.crunchbase.com/organization/gan-ventures,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"The GAN provides industry data and accelerator best practices, unparalleled networking opportunities, training, special perks, and ongoing support for its members and their entrepreneurs. Furthermore, we are actively connecting our member accelerators and their startups to our network of corporate partners and investors who play a vital role in helping startups scale their businesses, wherever they are.",2,https://twitter.com/ganconnect,https://www.linkedin.com/company/2734058?trk=prof-exp-company-name,https://www.facebook.com/GANConnect,,Active,GAN Ventures is the investment arm of the Global Accelerator Network,2010-01-01,year,,,,,,http://gan.co/engage/ventures/,hello@gan.co,,,Accelerator,,10,10,,2,,,,,,"6,893",-0.4,-0.3,-0.2,"18,570","19,052.93",-34.97%,133,260.98%,2.21,41.65%,61.02%,13.48%,"1,662,892","270,804",19.45%,18,,,22,,,,,,,
Factor E Ventures,https://www.crunchbase.com/organization/factor-e-ventures-2,"Fort Collins, Colorado, United States",,,Western US,,"Factor(E) is a venture development firm that supports early-stage entrepreneurs through a unique blend of risk capital and worldclass technical resources. They find, validate, fund, de-risk, and grow a rich pipeline of access-to-energy companies and prepare them for global impact. They seek out ideas that have the potential to benefit 10 million people or more through energy access. As active investors, they provide their portfolio ventures with a suite of support activities. From technology advising and product development to business plan and fundraising efforts, they work closely with entrepreneurs to navigate through the early stages of their ventures. Through a first-of-its-kind combination of technology co-development and seed investment, Factor(E) efficiently removes risk from disruptive technologies and prepares them for growth-stage investment.",,https://twitter.com/factoreventures,https://www.linkedin.com/company/factor-e-ventures?trk=company_name,https://www.facebook.com/factoreventures,,Active,"Factor(E) identifies, validates, de-risks, and seed-funds highly-scalable socially meaningful ventures in the access to energy space.",2013-01-01,year,,,,,,http://factore.com,tim@factore.com,970-999-0507,,Venture Capital,"Debt, Early Stage Venture, Seed",8,10,,3,,,,,,"11,454",-0.1,0,-0.1,"1,371","2,047.25",-29.53%,308,341.26%,4.45,76.62%,39.18%,-16.99%,"8,216,316","920,000",12.61%,36,,,,,,,,27048,USD,27048
Crawley Ventures,https://www.crunchbase.com/organization/crawley-ventures,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"Crawley Ventures is a wholly-owned subsidiary of Crawley Petroleum, formed to make non-petroleum investments including direct investments in private companies and investments in venture funds and hedge funds. Crawley Ventures invests in seed, early, and expansion stage companies seeking capital to fund opportunities with significant growth potential. Portfolio companies are in a broad range of industries including high tech optics, financial services, software, manufacturing and wireless technologies. We have an old-school philosophy of being investors and partners in our portfolio companies. We look for opportunities with superior management and great potential that would benefit from our operating experience.  Since we invest our own capital, we have a great deal of flexibility in structuring and Plant sprouting from the ground.supporting our investments and are not limited by adhering to narrowly defined types of investments. Our time frame is flexible. If we see a company achieve significant milestones and continue to demonstrate a strong business concept, we will continue to support the company.",11,,https://www.linkedin.com/company-beta/16158199/,,,Active,Crawley Ventures is an early stage venture investment firm.,1995-01-01,year,,,,,,http://www.crawleyventures.com,info@crawleyventures.com,303.592.1135,,Venture Capital,Early Stage Venture,8,10,,1,,,,,,"16,242",-0.2,-0.2,-0.1,,48.87,-100%,,,,,,,,,,2,,,,,,,,,,
Zoma Capital,https://www.crunchbase.com/organization/zoma-capital,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,"Zoma Capital invests in a wide range of market-based sustainable solutions addressing environmental and social challenge.  It invests in a broad range of market-based sustainable solutions advancing energy, water, and regional economic resiliency in Chile and Colorado. Its global investment portfolio spans multiple asset classes and sectors with an emphasis on addressing environmental and social challenges.",,,,,,Active,Zoma Capital invests in a wide range of market-based sustainable solutions addressing environmental and social challenge.,,,,,,,,https://www.lowongan7000.net/,,,,Venture Capital,"Early Stage Venture, Seed",8,9,,4,1,1,,,,"6,261",1.7,2.6,1.1,847,194.33,166.45%,,,1.04,-81.06%,28.41%,-51.07%,"17,141,547","-611,621",-3.45%,1,,,,,,,,,,
SpringTime Ventures,https://www.crunchbase.com/organization/springtime-ventures,"Denver, Colorado, United States",,,"Greater Denver Area, Western US",,,,,https://www.linkedin.com/company/10889855/,,,Active,Seed stage fund focused on technology investments in the Rockies.,2017-01-01,year,,,,,,http://springtimeventures.com/,,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",8,9,,,,,,,,"12,289",1,0,-0.1,,767.5,-100%,,,,,,,,,,25,,,,,,,,,,
Splash Capital,https://www.crunchbase.com/organization/splash-capital,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,Splash Capital is backed by a non-profit with the mission to enable new companies that couldn't otherwise exist. Startups that succeed generate an investment return that goes toward funding future startups. This is how we change the world.,,,,,,Active,"Splash Capital is a financial company, provides funding services to startups.",2009-11-01,day,,,,,,http://www.splashcapital.com/,,,,Venture Capital,Early Stage Venture,9,9,,3,0,0,,,,"14,607",-0.1,2.5,1.1,606,138.58,,278,,4.58,,58.32%,,"12,883,114",,,1,,,,,,,,,,
Deming Center Venture Fund,https://www.crunchbase.com/organization/deming-center-venture-fund,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"The Deming Center Venture Fund provides both capital and resource support for emerging companies in Boulder and surrounding communities. The DCVF focuses on early stage investments, providing financial support that early-stage companies often require to develop and test new products and technologies.",,,,,,Active,The Deming Center Venture Fund (DCVF) supports emerging companies in Boulder and surrounding communities.,1999-01-01,year,,,,,,http://www.colorado.edu/dcvf/,,,,Venture Capital,"Debt, Seed",9,9,,1,2,2,,,,"21,960",-0.2,0.6,2.3,"4,799,351","6,686,976.14",-2.93%,238,6.86%,3.72,-2.9%,54.29%,-0.52%,"13,540","1,180",9.55%,20,,,66,,,,,,,
Global Technology Foundation,https://www.crunchbase.com/organization/global-technology-foundation,"Boulder, Colorado, United States",,,"Greater Denver Area, Western US",,"The Global Technology Foundation (GTF) was found by venture funds Runa Capital, Almaz Capital, TA Venture, and Kiev-based technology-park BionicHill. GTF offers grants to Ukrainian startups and supports about 10-12 startups annually with grants of approximately $30,000. Of primary interest to GTF are startups which operate in IT, cloud services, mobile, games, e-commerce, media, etc. GTF is the only foundation in Ukraine offering grants to promising startups in the early stages or pre-seed level.",,https://www.twitter.com/fundgtf,,https://www.facebook.com/4,,Active,"GTF was found by venture funds Runa Capital, Almaz Capital, TA Venture, and Kiev-based technology-park BionicHill.",2013-03-26,day,,,,,,http://gtf-fund.com,contact@gtf.kiev.ua,,,Venture Capital,,9,9,,,1,1,,,,"52,581",-0.5,-0.1,-0.2,38,34.69,,,,1,,100%,,"33,957,690",,,26,,,,,,,,,,
